         S_ALK   S_I       S_ND       S_NH       S_NO       S_O        S_S      X_BA        X_BH   X_I       X_ND       X_P         X_S
t624  4.082425  40.0   2.405719   7.554896  31.900942  0.610207   5.208661  9.763672  149.428765  40.0   1.413411  7.511302   11.010868
t625  4.081367  40.0   2.405751   7.547419  31.908274  0.610174   5.208740  9.764962  149.426615  40.0   1.413466  7.511789   11.011265
t626  4.080316  40.0   2.405783   7.539986  31.915564  0.610141   5.208818  9.766244  149.424485  40.0   1.413521  7.512271   11.011658
t627  4.079270  40.0   2.405815   7.532596  31.922811  0.610109   5.208895  9.767518  149.422374  40.0   1.413576  7.512749   11.012048
t628  4.078231  40.0   2.405847   7.525249  31.930016  0.610077   5.208972  9.768783  149.420283  40.0   1.413630  7.513224   11.012435
t629  4.077198  40.0   2.405878   7.517945  31.937178  0.610045   5.209047  9.770041  149.418210  40.0   1.413684  7.513694   11.012818
t630  4.076170  40.0   2.405909   7.510684  31.944298  0.610014   5.209123  9.771291  149.416157  40.0   1.413737  7.514161   11.013199
t631  4.075149  40.0   2.405940   7.503466  31.951376  0.609983   5.209197  9.772532  149.414122  40.0   1.413790  7.514624   11.013576
t632  4.074134  40.0   2.405970   7.496290  31.958413  0.609953   5.209271  9.773766  149.412105  40.0   1.413842  7.515083   11.013950
t633  4.073125  40.0   2.406000   7.489157  31.965408  0.609922   5.209344  9.774991  149.410107  40.0   1.413894  7.515538   11.014321
t634  4.072122  40.0   2.406030   7.482066  31.972362  0.609893   5.209417  9.776209  149.408127  40.0   1.413946  7.515989   11.014689
t635  4.071124  40.0   2.406060   7.475016  31.979275  0.609863   5.209489  9.777419  149.406165  40.0   1.413997  7.516437   11.015053
t636  4.070133  40.0   2.406089   7.468008  31.986147  0.609834   5.209560  9.778621  149.404221  40.0   1.414047  7.516881   11.015415
t637  4.069147  40.0   2.406118   7.461042  31.992978  0.609805   5.209630  9.779816  149.402295  40.0   1.414098  7.517322   11.015774
t638  4.068168  40.0   2.406147   7.454116  31.999769  0.609777   5.209700  9.781002  149.400386  40.0   1.414147  7.517759   11.016129
t639  4.067194  40.0   2.406176   7.447232  32.006520  0.609749   5.209770  9.782181  149.398495  40.0   1.414197  7.518192   11.016482
t640  4.066226  40.0   2.406204   7.440389  32.013230  0.609721   5.209839  9.783353  149.396621  40.0   1.414246  7.518622   11.016832
t641  4.065263  40.0   2.406232   7.433586  32.019901  0.609694   5.209907  9.784517  149.394764  40.0   1.414294  7.519048   11.017178
t642  4.064306  40.0   2.406260   7.426823  32.026532  0.609667   5.209974  9.785673  149.392923  40.0   1.414342  7.519470   11.017522
t643  4.063356  40.0   2.406288   7.420101  32.033124  0.609640   5.210041  9.786822  149.391100  40.0   1.414390  7.519890   11.017863
t644  4.062410  40.0   2.406315   7.413419  32.039676  0.609614   5.210108  9.787963  149.389293  40.0   1.414437  7.520305   11.018201
t645  4.061470  40.0   2.406343   7.406776  32.046190  0.609587   5.210174  9.789097  149.387503  40.0   1.414484  7.520718   11.018536
t646  4.060536  40.0   2.406369   7.400174  32.052664  0.609562   5.210239  9.790224  149.385729  40.0   1.414530  7.521127   11.018868
t647  4.059608  40.0   2.406396   7.393610  32.059100  0.609536   5.210303  9.791343  149.383971  40.0   1.414577  7.521532   11.019198
t648  4.058685  40.0   2.406423   7.387086  32.065497  0.609511   5.210367  9.792455  149.382230  40.0   1.414622  7.521935   11.019524
t649  4.057768  40.0   2.406449   7.380601  32.071856  0.609486   5.210431  9.793559  149.380504  40.0   1.414668  7.522334   11.019848
t650  4.056856  40.0   2.406475   7.374155  32.078177  0.609461   5.210494  9.794657  149.378794  40.0   1.414712  7.522730   11.020170
t651  4.055949  40.0   2.406500   7.367747  32.084460  0.609437   5.210556  9.795747  149.377099  40.0   1.414757  7.523122   11.020488
t652  4.055048  40.0   2.406526   7.361378  32.090705  0.609413   5.210618  9.796830  149.375420  40.0   1.414801  7.523512   11.020804
t653  4.054152  40.0   2.406551   7.355047  32.096913  0.609390   5.210679  9.797906  149.373756  40.0   1.414845  7.523898   11.021117
t654  4.053262  40.0   2.406576   7.348755  32.103083  0.609366   5.210740  9.798975  149.372108  40.0   1.414888  7.524281   11.021427
t655  4.052377  40.0   2.406601   7.342500  32.109217  0.609343   5.210800  9.800037  149.370474  40.0   1.414931  7.524660   11.021735
t656  4.051498  40.0   2.406626   7.336282  32.115313  0.609320   5.210860  9.801092  149.368856  40.0   1.414974  7.525037   11.022041
t657  4.050624  40.0   2.406650   7.330102  32.121372  0.609298   5.210919  9.802140  149.367252  40.0   1.415016  7.525411   11.022343
t658  4.049755  40.0   2.406674   7.323960  32.127395  0.609275   5.210978  9.803181  149.365663  40.0   1.415058  7.525782   11.022643
t659  4.048891  40.0   2.406698   7.317854  32.133382  0.609253   5.211036  9.804215  149.364089  40.0   1.415100  7.526149   11.022941
t660  4.048032  40.0   2.406722   7.311786  32.139332  0.609232   5.211093  9.805243  149.362528  40.0   1.415141  7.526514   11.023236
t661  4.047179  40.0   2.406745   7.305754  32.145246  0.609210   5.211150  9.806263  149.360982  40.0   1.415182  7.526875   11.023528
t662  4.046331  40.0   2.406769   7.299759  32.151125  0.609189   5.211207  9.807277  149.359451  40.0   1.415222  7.527234   11.023818
t663  4.045488  40.0   2.406792   7.293800  32.156967  0.609168   5.211263  9.808284  149.357933  40.0   1.415263  7.527590   11.024106
t664  4.044650  40.0   2.406815   7.287877  32.162775  0.609147   5.211318  9.809284  149.356429  40.0   1.415302  7.527943   11.024391
t665  4.043817  40.0   2.406837   7.281991  32.168546  0.609127   5.211373  9.810278  149.354939  40.0   1.415342  7.528293   11.024673
t666  4.042990  40.0   2.406860   7.276140  32.174283  0.609107   5.211428  9.811265  149.353462  40.0   1.415381  7.528640   11.024953
t667  4.042167  40.0   2.406882   7.270324  32.179985  0.609087   5.211482  9.812246  149.351999  40.0   1.415420  7.528984   11.025231
t668  4.041349  40.0   2.406904   7.264544  32.185652  0.609067   5.211536  9.813220  149.350550  40.0   1.415458  7.529325   11.025507
t669  4.040537  40.0   2.406926   7.258800  32.191285  0.609048   5.211589  9.814187  149.349113  40.0   1.415496  7.529664   11.025780
t670  4.039729  40.0   2.406948   7.253090  32.196883  0.609029   5.211641  9.815148  149.347690  40.0   1.415534  7.530000   11.026051
t671  4.038926  40.0   2.406969   7.247415  32.202447  0.609010   5.211694  9.816103  149.346280  40.0   1.415572  7.530333   11.026319
t672  4.038128  40.0   2.406991   7.241775  32.207977  0.608991   5.211745  9.817051  149.344883  40.0   1.415609  7.530664   11.026585
t673  4.037335  40.0   2.407012   7.236170  32.213473  0.608973   5.211797  9.817993  149.343498  40.0   1.415646  7.530991   11.026849
t674  4.036547  40.0   2.407033   7.230599  32.218935  0.608955   5.211847  9.818929  149.342127  40.0   1.415682  7.531317   11.027111
t675  4.035764  40.0   2.407054   7.225061  32.224364  0.608937   5.211898  9.819858  149.340767  40.0   1.415718  7.531639   11.027370
t676  4.034986  40.0   2.407074   7.219558  32.229760  0.608919   5.211947  9.820781  149.339421  40.0   1.415754  7.531959   11.027627
t677  4.034212  40.0   2.407095   7.214089  32.235122  0.608902   5.211997  9.821698  149.338086  40.0   1.415790  7.532276   11.027882
t678  4.033443  40.0   2.407115   7.208653  32.240452  0.608885   5.212046  9.822608  149.336764  40.0   1.415825  7.532591   11.028135
t679  4.032679  40.0   2.407135   7.203251  32.245748  0.608868   5.212094  9.823513  149.335454  40.0   1.415860  7.532903   11.028385
t680  4.031919  40.0   2.407155   7.197882  32.251012  0.608851   5.212143  9.824411  149.334156  40.0   1.415895  7.533213   11.028634
t681  4.031164  40.0   2.407174   7.192546  32.256244  0.608834   5.212190  9.825304  149.332870  40.0   1.415929  7.533520   11.028880
t682  4.030414  40.0   2.407194   7.187244  32.261443  0.608818   5.212238  9.826190  149.331595  40.0   1.415963  7.533824   11.029124
t683  4.029669  40.0   2.407213   7.181973  32.266610  0.608802   5.212284  9.827070  149.330333  40.0   1.415997  7.534126   11.029366
t684  4.028928  40.0   2.407232   7.176736  32.271745  0.608786   5.212331  9.827944  149.329081  40.0   1.416031  7.534426   11.029606
t685  4.028192  40.0   2.407251   7.171531  32.276849  0.608770   5.212377  9.828813  149.327842  40.0   1.416064  7.534723   11.029844
t686  4.027460  40.0   2.407270   7.166358  32.281920  0.608755   5.212422  9.829675  149.326614  40.0   1.416097  7.535018   11.030080
t687  4.026733  40.0   2.407289   7.161217  32.286961  0.608740   5.212468  9.830532  149.325397  40.0   1.416129  7.535310   11.030314
t688  4.026010  40.0   2.407307   7.156108  32.291970  0.608725   5.212512  9.831383  149.324191  40.0   1.416162  7.535600   11.030546
t689  4.025292  40.0   2.407325   7.151030  32.296948  0.608710   5.212557  9.832228  149.322996  40.0   1.416194  7.535888   11.030776
t690  4.024578  40.0   2.407344   7.145984  32.301895  0.608695   5.212601  9.833067  149.321812  40.0   1.416225  7.536173   11.031004
t691  4.023869  40.0   2.407361   7.140970  32.306811  0.608681   5.212644  9.833900  149.320639  40.0   1.416257  7.536456   11.031230
t692  4.023164  40.0   2.407379   7.135987  32.311697  0.608667   5.212687  9.834728  149.319477  40.0   1.416288  7.536737   11.031454
t693  4.022463  40.0   2.407397   7.131035  32.316552  0.608653   5.212730  9.835550  149.318326  40.0   1.416319  7.537016   11.031676
t694  4.021767  40.0   2.407414   7.126113  32.321377  0.608639   5.212773  9.836367  149.317185  40.0   1.416350  7.537292   11.031896
t695  4.021075  40.0   2.407432   7.121223  32.326171  0.608625   5.212815  9.837178  149.316054  40.0   1.416380  7.537566   11.032114
t696  4.020388  40.0   2.407449   7.116363  32.330936  0.608612   5.212856  9.837983  149.314934  40.0   1.416410  7.537837   11.032330
t697  4.019704  40.0   2.407466   7.111533  32.335671  0.608598   5.212898  9.838783  149.313825  40.0   1.416440  7.538107   11.032545
t698  4.019025  40.0   2.407483   7.106733  32.340377  0.608585   5.212938  9.839577  149.312725  40.0   1.416470  7.538374   11.032757
t699  4.018351  40.0   2.407500   7.101964  32.345052  0.608572   5.212979  9.840366  149.311636  40.0   1.416499  7.538640   11.032968
t700  4.017680  40.0   2.407516   7.097224  32.349699  0.608560   5.213019  9.841149  149.310556  40.0   1.416528  7.538903   11.033177
t701  4.017014  40.0   2.407533   7.092515  32.354317  0.608547   5.213059  9.841927  149.309487  40.0   1.416557  7.539164   11.033384
t702  4.016352  40.0   2.407549   7.087834  32.358905  0.608535   5.213098  9.842700  149.308427  40.0   1.416586  7.539422   11.033590
t703  4.015694  40.0   2.407565   7.083183  32.363465  0.608523   5.213138  9.843467  149.307377  40.0   1.416614  7.539679   11.033793
t704  4.015040  40.0   2.407581   7.078562  32.367996  0.608511   5.213176  9.844229  149.306337  40.0   1.416642  7.539934   11.033995
t705  4.014391  40.0   2.407597   7.073969  32.372498  0.608499   5.213215  9.844986  149.305306  40.0   1.416670  7.540186   11.034195
t706  4.013745  40.0   2.407612   7.069406  32.376972  0.608487   5.213253  9.845737  149.304285  40.0   1.416698  7.540437   11.034394
t707  4.013104  40.0   2.407628   7.064871  32.381418  0.608476   5.213291  9.846483  149.303273  40.0   1.416725  7.540685   11.034590
t708  4.012466  40.0   2.407643   7.060364  32.385836  0.608464   5.213328  9.847225  149.302271  40.0   1.416752  7.540932   11.034785
t709  4.011833  40.0   2.407659   7.055887  32.390225  0.608453   5.213365  9.847960  149.301277  40.0   1.416779  7.541177   11.034978
t710  4.011204  40.0   2.407674   7.051437  32.394588  0.608442   5.213402  9.848691  149.300293  40.0   1.416806  7.541419   11.035170
t711  4.010578  40.0   2.407689   7.047016  32.398922  0.608431   5.213438  9.849417  149.299318  40.0   1.416832  7.541660   11.035360
t712  4.009957  40.0   2.407704   7.042622  32.403229  0.608421   5.213474  9.850138  149.298352  40.0   1.416859  7.541898   11.035548
t713  4.009339  40.0   2.407718   7.038256  32.407509  0.608410   5.213510  9.850853  149.297395  40.0   1.416885  7.542135   11.035735
t714  4.008725  40.0   2.407733   7.033919  32.411762  0.608400   5.213545  9.851564  149.296447  40.0   1.416910  7.542370   11.035920
t715  4.008116  40.0   2.407747   7.029608  32.415987  0.608390   5.213580  9.852269  149.295507  40.0   1.416936  7.542603   11.036103
t716  4.007510  40.0   2.407762   7.025325  32.420186  0.608380   5.213615  9.852970  149.294576  40.0   1.416961  7.542834   11.036285
t717  4.006908  40.0   2.407776   7.021069  32.424359  0.608370   5.213649  9.853666  149.293654  40.0   1.416986  7.543063   11.036465
t718  4.006310  40.0   2.407790   7.016840  32.428504  0.608360   5.213684  9.854357  149.292740  40.0   1.417011  7.543290   11.036644
t719  4.005715  40.0   2.407804   7.012638  32.432623  0.608350   5.213717  9.855043  149.291834  40.0   1.417036  7.543516   11.036821
t720  4.005125  40.0   2.407818   7.008463  32.436716  0.608341   5.213751  9.855724  149.290937  40.0   1.417060  7.543740   11.036996
t721  4.004538  40.0   2.407832   7.004315  32.440783  0.608332   5.213784  9.856401  149.290048  40.0   1.417085  7.543962   11.037170
t722  4.003955  40.0   2.407845   7.000193  32.444824  0.608323   5.213817  9.857072  149.289168  40.0   1.417109  7.544182   11.037343
t723  4.003376  40.0   2.407859   6.996097  32.448839  0.608314   5.213850  9.857739  149.288295  40.0   1.417132  7.544400   11.037514
t724  4.002800  40.0   2.407872   6.992027  32.452829  0.608305   5.213882  9.858402  149.287431  40.0   1.417156  7.544617   11.037683
t725  4.002228  40.0   2.407885   6.987984  32.456793  0.608296   5.213914  9.859059  149.286574  40.0   1.417179  7.544831   11.037851
t726  4.001660  40.0   2.407898   6.983966  32.460731  0.608287   5.213946  9.859712  149.285725  40.0   1.417202  7.545045   11.038018
t727  4.001095  40.0   2.407911   6.979974  32.464645  0.608279   5.213977  9.860360  149.284885  40.0   1.417225  7.545256   11.038183
t728  4.000534  40.0   2.407924   6.976008  32.468533  0.608271   5.214009  9.861004  149.284052  40.0   1.417248  7.545466   11.038347
t729  3.999976  40.0   2.407937   6.972067  32.472396  0.608262   5.214039  9.861643  149.283226  40.0   1.417271  7.545674   11.038509
t730  3.999423  40.0   2.407949   6.968151  32.476235  0.608254   5.214070  9.862278  149.282409  40.0   1.417293  7.545880   11.038670
t731  3.998872  40.0   2.407962   6.964260  32.480049  0.608246   5.214100  9.862908  149.281598  40.0   1.417315  7.546085   11.038829
t732  3.998325  40.0   2.407974   6.960395  32.483838  0.608239   5.214130  9.863534  149.280796  40.0   1.417337  7.546288   11.038987
t733  3.997782  40.0   2.407987   6.956554  32.487603  0.608231   5.214160  9.864155  149.280000  40.0   1.417359  7.546489   11.039144
t734  3.997242  40.0   2.407999   6.952738  32.491344  0.608223   5.214190  9.864772  149.279212  40.0   1.417381  7.546689   11.039299
t735  3.996706  40.0   2.408011   6.948947  32.495060  0.608216   5.214219  9.865384  149.278432  40.0   1.417402  7.546887   11.039453
t736  3.996173  40.0   2.408023   6.945180  32.498753  0.608209   5.214248  9.865992  149.277658  40.0   1.417423  7.547084   11.039605
t737  3.995644  40.0   2.408035   6.941437  32.502422  0.608202   5.214277  9.866596  149.276892  40.0   1.417444  7.547279   11.039757
t738  3.995118  40.0   2.408046   6.937719  32.506067  0.608194   5.214305  9.867195  149.276133  40.0   1.417465  7.547472   11.039907
t739  3.994595  40.0   2.408058   6.934025  32.509688  0.608188   5.214333  9.867790  149.275381  40.0   1.417486  7.547664   11.040055
t740  3.994076  40.0   2.408070   6.930354  32.513286  0.608181   5.214361  9.868381  149.274635  40.0   1.417506  7.547855   11.040203
t741  3.993560  40.0   2.408081   6.926707  32.516861  0.608174   5.214389  9.868968  149.273897  40.0   1.417527  7.548043   11.040349
t742  3.993048  40.0   2.408092   6.923084  32.520413  0.608167   5.214416  9.869550  149.273165  40.0   1.417547  7.548231   11.040493
t743  3.992539  40.0   2.408103   6.919485  32.523941  0.608161   5.214444  9.870129  149.272441  40.0   1.417567  7.548417   11.040637
t744  3.992033  40.0   2.408115   6.915908  32.527447  0.608155   5.214471  9.870703  149.271723  40.0   1.417586  7.548601   11.040779
t745  3.991530  40.0   2.408126   6.912355  32.530930  0.608148   5.214497  9.871273  149.271011  40.0   1.417606  7.548784   11.040920
t746  3.991031  40.0   2.408137   6.908825  32.534390  0.608142   5.214524  9.871838  149.270306  40.0   1.417626  7.548965   11.041060
t747  3.990535  40.0   2.408147   6.905318  32.537828  0.608136   5.214550  9.872400  149.269608  40.0   1.417645  7.549145   11.041198
t748  3.990042  40.0   2.408158   6.901834  32.541243  0.608130   5.214576  9.872958  149.268916  40.0   1.417664  7.549324   11.041335
t749  3.989553  40.0   2.408169   6.898372  32.544636  0.608124   5.214602  9.873512  149.268231  40.0   1.417683  7.549501   11.041471
t750  3.989066  40.0   2.408179   6.894933  32.548008  0.608119   5.214627  9.874061  149.267552  40.0   1.417701  7.549677   11.041606
t751  3.988583  40.0   2.408190   6.891516  32.551357  0.608113   5.214653  9.874607  149.266879  40.0   1.417720  7.549851   11.041740
t752  3.988103  40.0   2.408200   6.888122  32.554684  0.608108   5.214678  9.875149  149.266212  40.0   1.417738  7.550024   11.041873
t753  3.987626  40.0   2.408210   6.884750  32.557989  0.608102   5.214702  9.875687  149.265552  40.0   1.417757  7.550195   11.042004
t754  3.987152  40.0   2.408220   6.881400  32.561273  0.608097   5.214727  9.876221  149.264897  40.0   1.417775  7.550365   11.042134
t755  3.986681  40.0   2.408230   6.878071  32.564536  0.608092   5.214751  9.876751  149.264249  40.0   1.417793  7.550534   11.042263
t756  3.986213  40.0   2.408240   6.874765  32.567777  0.608087   5.214776  9.877277  149.263607  40.0   1.417811  7.550702   11.042391
t757  3.985749  40.0   2.408250   6.871480  32.570997  0.608082   5.214799  9.877799  149.262971  40.0   1.417828  7.550868   11.042518
t758  3.985287  40.0   2.408260   6.868217  32.574195  0.608077   5.214823  9.878318  149.262340  40.0   1.417846  7.551032   11.042644
t759  3.984829  40.0   2.408270   6.864975  32.577373  0.608072   5.214847  9.878833  149.261716  40.0   1.417863  7.551196   11.042768
t760  3.984373  40.0   2.408279   6.861754  32.580530  0.608067   5.214870  9.879344  149.261097  40.0   1.417880  7.551358   11.042892
t761  3.983921  40.0   2.408289   6.858554  32.583666  0.608063   5.214893  9.879851  149.260484  40.0   1.417897  7.551519   11.043014
t762  3.983471  40.0   2.408298   6.855376  32.586782  0.608058   5.214916  9.880355  149.259876  40.0   1.417914  7.551679   11.043135
t763  3.983024  40.0   2.408308   6.852218  32.589877  0.608054   5.214939  9.880855  149.259275  40.0   1.417931  7.551837   11.043256
t764  3.982581  40.0   2.408317   6.849082  32.592951  0.608049   5.214961  9.881351  149.258678  40.0   1.417947  7.551994   11.043375
t765  3.982140  40.0   2.408326   6.845965  32.596006  0.608045   5.214983  9.881844  149.258088  40.0   1.417964  7.552150   11.043493
t766  3.981702  40.0   2.408335   6.842870  32.599040  0.608041   5.215005  9.882333  149.257503  40.0   1.417980  7.552304   11.043610
t767  3.981267  40.0   2.408344   6.839794  32.602054  0.608037   5.215027  9.882818  149.256923  40.0   1.417996  7.552458   11.043726
t768  3.980835  40.0   2.408353   6.836739  32.605049  0.608033   5.215049  9.883300  149.256349  40.0   1.418012  7.552610   11.043841
t769  3.980406  40.0   2.408362   6.833705  32.608023  0.608029   5.215070  9.883779  149.255780  40.0   1.418028  7.552761   11.043955
t770  3.979979  40.0   2.408371   6.830690  32.610978  0.608025   5.215091  9.884254  149.255216  40.0   1.418043  7.552910   11.044068
t771  3.979556  40.0   2.408379   6.827695  32.613914  0.608021   5.215113  9.884725  149.254657  40.0   1.418059  7.553059   11.044180
t772  3.979135  40.0   2.408388   6.824720  32.616830  0.608017   5.215133  9.885193  149.254104  40.0   1.418074  7.553206   11.044291
t773  3.978717  40.0   2.408396   6.821765  32.619727  0.608014   5.215154  9.885657  149.253556  40.0   1.418090  7.553352   11.044401
t774  3.978302  40.0   2.408405   6.818829  32.622604  0.608010   5.215175  9.886119  149.253013  40.0   1.418105  7.553497   11.044510
t775  3.977889  40.0   2.408413   6.815913  32.625462  0.608007   5.215195  9.886576  149.252475  40.0   1.418120  7.553641   11.044618
t776  3.977480  40.0   2.408422   6.813016  32.628302  0.608003   5.215215  9.887030  149.251942  40.0   1.418135  7.553784   11.044725
t777  3.977073  40.0   2.408430   6.810138  32.631122  0.608000   5.215235  9.887481  149.251413  40.0   1.418149  7.553925   11.044832
t778  3.976668  40.0   2.408438   6.807279  32.633924  0.607997   5.215255  9.887929  149.250890  40.0   1.418164  7.554066   11.044937
t779  3.976267  40.0   2.408446   6.804440  32.636707  0.607994   5.215274  9.888373  149.250372  40.0   1.418178  7.554205   11.045041
t780  3.975868  40.0   2.408454   6.801619  32.639472  0.607990   5.215294  9.888814  149.249858  40.0   1.418193  7.554343   11.045145
t781  3.975471  40.0   2.408462   6.798817  32.642218  0.607987   5.215313  9.889252  149.249350  40.0   1.418207  7.554480   11.045247
t782  3.975078  40.0   2.408470   6.796034  32.644946  0.607985   5.215332  9.889686  149.248846  40.0   1.418221  7.554616   11.045349
t783  3.974687  40.0   2.408478   6.793269  32.647656  0.607982   5.215351  9.890118  149.248346  40.0   1.418235  7.554751   11.045449
t784  3.974298  40.0   2.408485   6.790523  32.650348  0.607979   5.215369  9.890546  149.247851  40.0   1.418249  7.554885   11.045549
t785  3.973912  40.0   2.408493   6.787795  32.653022  0.607976   5.215388  9.890970  149.247361  40.0   1.418263  7.555018   11.045648
t786  3.973529  40.0   2.408500   6.785085  32.655678  0.607973   5.215406  9.891392  149.246876  40.0   1.418276  7.555150   11.045746
t787  3.973148  40.0   2.408508   6.782393  32.658316  0.607971   5.215424  9.891811  149.246395  40.0   1.418290  7.555280   11.045843
t788  3.972770  40.0   2.408515   6.779720  32.660936  0.607968   5.215442  9.892226  149.245918  40.0   1.418303  7.555410   11.045940
t789  3.972395  40.0   2.408523   6.777064  32.663539  0.607966   5.215460  9.892638  149.245446  40.0   1.418316  7.555539   11.046035
t790  3.972022  40.0   2.408530   6.774426  32.666125  0.607963   5.215478  9.893047  149.244978  40.0   1.418329  7.555666   11.046130
t791  3.971651  40.0   2.408537   6.771805  32.668693  0.607961   5.215495  9.893454  149.244515  40.0   1.418342  7.555793   11.046224
t792  3.971283  40.0   2.408544   6.769203  32.671244  0.607959   5.215513  9.893857  149.244056  40.0   1.418355  7.555919   11.046316
t793  3.970917  40.0   2.408552   6.766617  32.673778  0.607957   5.215530  9.894257  149.243601  40.0   1.418368  7.556043   11.046409
t794  3.970554  40.0   2.408559   6.764049  32.676295  0.607954   5.215547  9.894654  149.243150  40.0   1.418381  7.556167   11.046500
t795  3.970193  40.0   2.408566   6.761499  32.678794  0.607952   5.215564  9.895048  149.242704  40.0   1.418393  7.556290   11.046590
t796  3.969835  40.0   2.408572   6.758965  32.681278  0.607950   5.215581  9.895439  149.242262  40.0   1.418406  7.556411   11.046680
t797  3.969479  40.0   2.408579   6.756448  32.683744  0.607948   5.215597  9.895827  149.241824  40.0   1.418418  7.556532   11.046769
t798  3.969125  40.0   2.408586   6.753949  32.686194  0.607946   5.215614  9.896213  149.241390  40.0   1.418430  7.556652   11.046857
t799  3.968774  40.0   2.408593   6.751466  32.688627  0.607944   5.215630  9.896595  149.240960  40.0   1.418442  7.556771   11.046944
t800  3.968425  40.0   2.408599   6.749000  32.691044  0.607943   5.215646  9.896974  149.240534  40.0   1.418454  7.556889   11.047031
