       H_grow  Han_grow  A_grow   decay_H  decay_A   Ammonia  hydro_org   hydro_N
t         NaN       NaN     NaN       NaN      NaN       NaN        NaN       NaN
t1034     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1035     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1036     0.0  0.000756     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1037     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1038     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1039     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1040     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1041     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1042     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1043     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1044     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1045     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1046     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1047     0.0  0.000755     0.0  0.000673      0.0  0.000192   0.000643  0.000095
t1048     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1049     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1050     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1051     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1052     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1053     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1054     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1055     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1056     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1057     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1058     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1059     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1060     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1061     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000095
t1062     0.0  0.000755     0.0  0.000672      0.0  0.000192   0.000642  0.000094
t1063     0.0  0.000754     0.0  0.000672      0.0  0.000192   0.000641  0.000094
t1064     0.0  0.000754     0.0  0.000672      0.0  0.000192   0.000641  0.000094
t1065     0.0  0.000754     0.0  0.000672      0.0  0.000192   0.000641  0.000094
t1066     0.0  0.000754     0.0  0.000672      0.0  0.000192   0.000641  0.000094
t1067     0.0  0.000754     0.0  0.000671      0.0  0.000192   0.000641  0.000094
t1068     0.0  0.000754     0.0  0.000671      0.0  0.000192   0.000641  0.000094
t1069     0.0  0.000754     0.0  0.000671      0.0  0.000192   0.000641  0.000094
t1070     0.0  0.000754     0.0  0.000671      0.0  0.000192   0.000641  0.000094
t1071     0.0  0.000754     0.0  0.000671      0.0  0.000192   0.000641  0.000094
t1072     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000641  0.000094
t1073     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000641  0.000094
t1074     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000641  0.000094
t1075     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000641  0.000094
t1076     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000641  0.000094
t1077     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000641  0.000094
t1078     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1079     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1080     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1081     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1082     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1083     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1084     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1085     0.0  0.000754     0.0  0.000671      0.0  0.000191   0.000640  0.000094
t1086     0.0  0.000754     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1087     0.0  0.000754     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1088     0.0  0.000754     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1089     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1090     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1091     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1092     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000640  0.000094
t1093     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1094     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1095     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1096     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1097     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1098     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1099     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1100     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1101     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1102     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1103     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1104     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1105     0.0  0.000753     0.0  0.000670      0.0  0.000191   0.000639  0.000094
t1106     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000639  0.000094
t1107     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000639  0.000094
t1108     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1109     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1110     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1111     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1112     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1113     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1114     0.0  0.000753     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1115     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1116     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1117     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1118     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1119     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1120     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1121     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1122     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000094
t1123     0.0  0.000752     0.0  0.000669      0.0  0.000191   0.000638  0.000093
t1124     0.0  0.000752     0.0  0.000669      0.0  0.000190   0.000637  0.000093
t1125     0.0  0.000752     0.0  0.000669      0.0  0.000190   0.000637  0.000093
t1126     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1127     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1128     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1129     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1130     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1131     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1132     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1133     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1134     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1135     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1136     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1137     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1138     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1139     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000637  0.000093
t1140     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000636  0.000093
t1141     0.0  0.000752     0.0  0.000668      0.0  0.000190   0.000636  0.000093
t1142     0.0  0.000751     0.0  0.000668      0.0  0.000190   0.000636  0.000093
t1143     0.0  0.000751     0.0  0.000668      0.0  0.000190   0.000636  0.000093
t1144     0.0  0.000751     0.0  0.000668      0.0  0.000190   0.000636  0.000093
t1145     0.0  0.000751     0.0  0.000668      0.0  0.000190   0.000636  0.000093
t1146     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1147     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1148     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1149     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1150     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1151     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1152     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1153     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1154     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000636  0.000093
t1155     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1156     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1157     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1158     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1159     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1160     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1161     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1162     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1163     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1164     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1165     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1166     0.0  0.000751     0.0  0.000667      0.0  0.000190   0.000635  0.000093
t1167     0.0  0.000751     0.0  0.000666      0.0  0.000190   0.000635  0.000093
t1168     0.0  0.000751     0.0  0.000666      0.0  0.000190   0.000635  0.000093
t1169     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000635  0.000093
t1170     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000635  0.000093
t1171     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1172     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1173     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1174     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1175     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1176     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1177     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1178     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1179     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1180     0.0  0.000750     0.0  0.000666      0.0  0.000190   0.000634  0.000093
t1181     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1182     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1183     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1184     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1185     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1186     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1187     0.0  0.000750     0.0  0.000666      0.0  0.000189   0.000634  0.000093
t1188     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1189     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1190     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1191     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1192     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1193     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1194     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1195     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1196     0.0  0.000750     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1197     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1198     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1199     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1200     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1201     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1202     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1203     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000633  0.000092
t1204     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000632  0.000092
t1205     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000632  0.000092
t1206     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000632  0.000092
t1207     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000632  0.000092
t1208     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000632  0.000092
t1209     0.0  0.000749     0.0  0.000665      0.0  0.000189   0.000632  0.000092
t1210     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1211     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1212     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1213     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1214     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1215     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1216     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1217     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1218     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1219     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1220     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000632  0.000092
t1221     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1222     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1223     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1224     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1225     0.0  0.000749     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1226     0.0  0.000748     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1227     0.0  0.000748     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1228     0.0  0.000748     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1229     0.0  0.000748     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1230     0.0  0.000748     0.0  0.000664      0.0  0.000189   0.000631  0.000092
t1231     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000631  0.000092
t1232     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000631  0.000092
t1233     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000631  0.000092
t1234     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000631  0.000092
t1235     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000631  0.000092
t1236     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000631  0.000092
t1237     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000630  0.000092
t1238     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000630  0.000092
t1239     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000630  0.000092
t1240     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000630  0.000092
t1241     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000630  0.000092
t1242     0.0  0.000748     0.0  0.000663      0.0  0.000189   0.000630  0.000092
t1243     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1244     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1245     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1246     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1247     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1248     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1249     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1250     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1251     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1252     0.0  0.000748     0.0  0.000663      0.0  0.000188   0.000630  0.000092
t1253     0.0  0.000748     0.0  0.000662      0.0  0.000188   0.000630  0.000092
t1254     0.0  0.000748     0.0  0.000662      0.0  0.000188   0.000629  0.000092
t1255     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000092
t1256     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000092
t1257     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000092
t1258     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1259     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1260     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1261     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1262     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1263     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1264     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1265     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1266     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1267     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1268     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1269     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1270     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1271     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000629  0.000091
t1272     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000628  0.000091
t1273     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000628  0.000091
t1274     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000628  0.000091
t1275     0.0  0.000747     0.0  0.000662      0.0  0.000188   0.000628  0.000091
t1276     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1277     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1278     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1279     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1280     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1281     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1282     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1283     0.0  0.000747     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1284     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1285     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1286     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1287     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1288     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000628  0.000091
t1289     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1290     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1291     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1292     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1293     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1294     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1295     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1296     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1297     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1298     0.0  0.000746     0.0  0.000661      0.0  0.000188   0.000627  0.000091
t1299     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1300     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1301     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1302     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1303     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1304     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1305     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000627  0.000091
t1306     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000626  0.000091
t1307     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000626  0.000091
t1308     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000626  0.000091
t1309     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000626  0.000091
t1310     0.0  0.000746     0.0  0.000660      0.0  0.000188   0.000626  0.000091
t1311     0.0  0.000746     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1312     0.0  0.000746     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1313     0.0  0.000746     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1314     0.0  0.000746     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1315     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1316     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1317     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1318     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1319     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1320     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1321     0.0  0.000745     0.0  0.000660      0.0  0.000187   0.000626  0.000091
t1322     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000626  0.000091
t1323     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000626  0.000091
t1324     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1325     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1326     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1327     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1328     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1329     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1330     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1331     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000091
t1332     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1333     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1334     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1335     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1336     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1337     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1338     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1339     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1340     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1341     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000625  0.000090
t1342     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000624  0.000090
t1343     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000624  0.000090
t1344     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000624  0.000090
t1345     0.0  0.000745     0.0  0.000659      0.0  0.000187   0.000624  0.000090
t1346     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1347     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1348     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1349     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1350     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1351     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1352     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1353     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1354     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1355     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1356     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1357     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1358     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1359     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000624  0.000090
t1360     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1361     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1362     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1363     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1364     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1365     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1366     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1367     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1368     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1369     0.0  0.000744     0.0  0.000658      0.0  0.000187   0.000623  0.000090
t1370     0.0  0.000744     0.0  0.000657      0.0  0.000187   0.000623  0.000090
t1371     0.0  0.000744     0.0  0.000657      0.0  0.000187   0.000623  0.000090
t1372     0.0  0.000744     0.0  0.000657      0.0  0.000187   0.000623  0.000090
