           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t4394   7.300751  38.324800   0.704827  24.827331  0.703601  0.006980   2.414784  2.949629  124.692306  47.533976   4.491086  11.856367  43.412218
t4395   7.300857  38.325363   0.704796  24.827744  0.703669  0.006980   2.414732  2.949800  124.693899  47.535081   4.490070  11.857860  43.405681
t4396   7.300964  38.325925   0.704766  24.828157  0.703736  0.006980   2.414680  2.949972  124.695491  47.536187   4.489055  11.859353  43.399146
t4397   7.301070  38.326488   0.704735  24.828569  0.703804  0.006979   2.414628  2.950143  124.697081  47.537292   4.488041  11.860846  43.392614
t4398   7.301177  38.327050   0.704704  24.828981  0.703871  0.006979   2.414576  2.950315  124.698671  47.538396   4.487027  11.862338  43.386085
t4399   7.301283  38.327612   0.704674  24.829393  0.703939  0.006979   2.414524  2.950486  124.700259  47.539500   4.486014  11.863830  43.379558
t4400   7.301389  38.328174   0.704643  24.829804  0.704006  0.006979   2.414472  2.950658  124.701846  47.540604   4.485001  11.865322  43.373033
t4401   7.301496  38.328736   0.704613  24.830215  0.704074  0.006979   2.414420  2.950829  124.703432  47.541708   4.483989  11.866813  43.366512
t4402   7.301602  38.329298   0.704582  24.830625  0.704141  0.006979   2.414368  2.951000  124.705018  47.542811   4.482978  11.868303  43.359993
t4403   7.301708  38.329859   0.704552  24.831035  0.704208  0.006979   2.414316  2.951172  124.706602  47.543914   4.481967  11.869793  43.353476
t4404   7.301814  38.330421   0.704521  24.831445  0.704276  0.006978   2.414265  2.951343  124.708184  47.545016   4.480957  11.871283  43.346962
t4405   7.301921  38.330982   0.704491  24.831854  0.704343  0.006978   2.414213  2.951514  124.709766  47.546118   4.479948  11.872772  43.340451
t4406   7.302027  38.331544   0.704461  24.832263  0.704411  0.006978   2.414161  2.951685  124.711347  47.547220   4.478939  11.874260  43.333942
t4407   7.302133  38.332105   0.704430  24.832672  0.704478  0.006978   2.414109  2.951856  124.712927  47.548321   4.477931  11.875749  43.327436
t4408   7.302239  38.332666   0.704400  24.833080  0.704546  0.006978   2.414057  2.952027  124.714505  47.549422   4.476923  11.877236  43.320933
t4409   7.302345  38.333227   0.704370  24.833488  0.704613  0.006978   2.414006  2.952198  124.716083  47.550522   4.475916  11.878724  43.314432
t4410   7.302451  38.333788   0.704339  24.833895  0.704681  0.006978   2.413954  2.952369  124.717659  47.551623   4.474909  11.880211  43.307933
t4411   7.302556  38.334348   0.704309  24.834303  0.704748  0.006977   2.413902  2.952540  124.719234  47.552722   4.473904  11.881697  43.301438
t4412   7.302662  38.334909   0.704279  24.834709  0.704816  0.006977   2.413850  2.952711  124.720808  47.553822   4.472898  11.883183  43.294944
t4413   7.302768  38.335470   0.704249  24.835116  0.704883  0.006977   2.413799  2.952882  124.722382  47.554921   4.471894  11.884669  43.288454
t4414   7.302874  38.336030   0.704219  24.835522  0.704951  0.006977   2.413747  2.953053  124.723954  47.556020   4.470890  11.886154  43.281966
t4415   7.302979  38.336590   0.704188  24.835927  0.705018  0.006977   2.413695  2.953223  124.725525  47.557118   4.469886  11.887638  43.275480
t4416   7.303085  38.337150   0.704158  24.836332  0.705085  0.006977   2.413643  2.953394  124.727094  47.558216   4.468884  11.889123  43.268998
t4417   7.303191  38.337710   0.704128  24.836737  0.705153  0.006977   2.413592  2.953565  124.728663  47.559314   4.467882  11.890606  43.262517
t4418   7.303296  38.338270   0.704098  24.837142  0.705220  0.006976   2.413540  2.953735  124.730231  47.560411   4.466880  11.892090  43.256040
t4419   7.303402  38.338830   0.704068  24.837546  0.705288  0.006976   2.413489  2.953906  124.731798  47.561508   4.465879  11.893573  43.249565
t4420   7.303507  38.339389   0.704038  24.837950  0.705355  0.006976   2.413437  2.954076  124.733363  47.562605   4.464879  11.895055  43.243092
t4421   7.303613  38.339949   0.704008  24.838353  0.705423  0.006976   2.413385  2.954247  124.734928  47.563701   4.463879  11.896537  43.236622
t4422   7.303718  38.340508   0.703978  24.838756  0.705490  0.006976   2.413334  2.954417  124.736491  47.564797   4.462880  11.898019  43.230155
t4423   7.303823  38.341067   0.703948  24.839159  0.705557  0.006976   2.413282  2.954588  124.738053  47.565892   4.461881  11.899500  43.223690
t4424   7.303929  38.341626   0.703918  24.839561  0.705625  0.006975   2.413231  2.954758  124.739614  47.566988   4.460883  11.900980  43.217228
t4425   7.304034  38.342185   0.703888  24.839963  0.705692  0.006975   2.413179  2.954928  124.741175  47.568082   4.459886  11.902461  43.210768
t4426   7.304139  38.342744   0.703858  24.840364  0.705760  0.006975   2.413128  2.955099  124.742734  47.569177   4.458889  11.903940  43.204311
t4427   7.304244  38.343303   0.703828  24.840766  0.705827  0.006975   2.413076  2.955269  124.744292  47.570271   4.457893  11.905420  43.197857
t4428   7.304349  38.343862   0.703799  24.841166  0.705894  0.006975   2.413025  2.955439  124.745849  47.571365   4.456898  11.906899  43.191405
t4429   7.304454  38.344420   0.703769  24.841567  0.705962  0.006975   2.412973  2.955609  124.747405  47.572458   4.455903  11.908377  43.184956
t4430   7.304559  38.344978   0.703739  24.841967  0.706029  0.006975   2.412922  2.955779  124.748959  47.573551   4.454908  11.909855  43.178509
t4431   7.304664  38.345537   0.703709  24.842367  0.706097  0.006974   2.412870  2.955949  124.750513  47.574644   4.453915  11.911333  43.172065
t4432   7.304769  38.346095   0.703680  24.842766  0.706164  0.006974   2.412819  2.956119  124.752066  47.575736   4.452922  11.912810  43.165623
t4433   7.304874  38.346653   0.703650  24.843165  0.706231  0.006974   2.412768  2.956289  124.753617  47.576828   4.451929  11.914286  43.159184
t4434   7.304979  38.347211   0.703620  24.843564  0.706299  0.006974   2.412716  2.956459  124.755168  47.577919   4.450937  11.915763  43.152748
t4435   7.305084  38.347768   0.703591  24.843962  0.706366  0.006974   2.412665  2.956629  124.756717  47.579011   4.449946  11.917238  43.146314
t4436   7.305189  38.348326   0.703561  24.844360  0.706433  0.006974   2.412613  2.956799  124.758266  47.580101   4.448955  11.918714  43.139882
t4437   7.305293  38.348884   0.703531  24.844757  0.706501  0.006974   2.412562  2.956968  124.759813  47.581192   4.447965  11.920189  43.133454
t4438   7.305398  38.349441   0.703502  24.845155  0.706568  0.006973   2.412511  2.957138  124.761359  47.582282   4.446976  11.921663  43.127028
t4439   7.305503  38.349998   0.703472  24.845551  0.706635  0.006973   2.412459  2.957308  124.762904  47.583372   4.445987  11.923137  43.120604
t4440   7.305607  38.350555   0.703443  24.845948  0.706703  0.006973   2.412408  2.957477  124.764449  47.584461   4.444998  11.924611  43.114183
t4441   7.305712  38.351112   0.703413  24.846344  0.706770  0.006973   2.412357  2.957647  124.765992  47.585550   4.444011  11.926084  43.107764
t4442   7.305816  38.351669   0.703384  24.846740  0.706838  0.006973   2.412306  2.957816  124.767534  47.586639   4.443024  11.927556  43.101348
t4443   7.305921  38.352226   0.703354  24.847135  0.706905  0.006973   2.412254  2.957986  124.769075  47.587727   4.442037  11.929028  43.094935
t4444   7.306025  38.352782   0.703325  24.847530  0.706972  0.006973   2.412203  2.958155  124.770614  47.588815   4.441051  11.930500  43.088524
t4445   7.306130  38.353339   0.703295  24.847925  0.707040  0.006972   2.412152  2.958325  124.772153  47.589903   4.440066  11.931972  43.082116
t4446   7.306234  38.353895   0.703266  24.848319  0.707107  0.006972   2.412101  2.958494  124.773691  47.590990   4.439081  11.933442  43.075710
t4447   7.306338  38.354452   0.703237  24.848713  0.707174  0.006972   2.412050  2.958664  124.775228  47.592077   4.438097  11.934913  43.069307
t4448   7.306442  38.355008   0.703207  24.849107  0.707241  0.006972   2.411998  2.958833  124.776763  47.593164   4.437113  11.936383  43.062906
t4449   7.306547  38.355564   0.703178  24.849500  0.707309  0.006972   2.411947  2.959002  124.778298  47.594250   4.436130  11.937853  43.056508
t4450   7.306651  38.356120   0.703149  24.849893  0.707376  0.006972   2.411896  2.959171  124.779831  47.595336   4.435148  11.939322  43.050113
t4451   7.306755  38.356675   0.703119  24.850285  0.707443  0.006972   2.411845  2.959340  124.781364  47.596421   4.434166  11.940790  43.043720
t4452   7.306859  38.357231   0.703090  24.850677  0.707511  0.006971   2.411794  2.959509  124.782895  47.597506   4.433185  11.942259  43.037329
t4453   7.306963  38.357787   0.703061  24.851069  0.707578  0.006971   2.411743  2.959678  124.784425  47.598591   4.432205  11.943726  43.030941
t4454   7.307067  38.358342   0.703032  24.851460  0.707645  0.006971   2.411692  2.959847  124.785955  47.599675   4.431225  11.945194  43.024556
t4455   7.307171  38.358897   0.703003  24.851852  0.707713  0.006971   2.411641  2.960016  124.787483  47.600760   4.430245  11.946661  43.018173
t4456   7.307275  38.359452   0.702974  24.852242  0.707780  0.006971   2.411590  2.960185  124.789010  47.601843   4.429266  11.948127  43.011793
t4457   7.307379  38.360007   0.702944  24.852633  0.707847  0.006971   2.411539  2.960354  124.790536  47.602927   4.428288  11.949593  43.005415
t4458   7.307482  38.360562   0.702915  24.853023  0.707915  0.006971   2.411488  2.960523  124.792061  47.604010   4.427311  11.951059  42.999040
t4459   7.307586  38.361117   0.702886  24.853412  0.707982  0.006970   2.411437  2.960692  124.793585  47.605092   4.426334  11.952524  42.992668
t4460   7.307690  38.361672   0.702857  24.853801  0.708049  0.006970   2.411386  2.960861  124.795108  47.606174   4.425357  11.953989  42.986297
t4461   7.307794  38.362226   0.702828  24.854190  0.708116  0.006970   2.411335  2.961029  124.796630  47.607256   4.424381  11.955453  42.979930
t4462   7.307897  38.362780   0.702799  24.854579  0.708184  0.006970   2.411284  2.961198  124.798151  47.608338   4.423406  11.956917  42.973565
t4463   7.308001  38.363335   0.702770  24.854967  0.708251  0.006970   2.411233  2.961367  124.799671  47.609419   4.422432  11.958380  42.967202
t4464   7.308104  38.363889   0.702741  24.855355  0.708318  0.006970   2.411182  2.961535  124.801189  47.610500   4.421457  11.959843  42.960843
t4465   7.308208  38.364443   0.702713  24.855743  0.708385  0.006970   2.411131  2.961704  124.802707  47.611581   4.420484  11.961305  42.954485
t4466   7.308311  38.364997   0.702684  24.856130  0.708453  0.006969   2.411080  2.961872  124.804224  47.612661   4.419511  11.962768  42.948130
t4467   7.308415  38.365550   0.702655  24.856517  0.708520  0.006969   2.411029  2.962041  124.805739  47.613740   4.418539  11.964229  42.941778
t4468   7.308518  38.366104   0.702626  24.856903  0.708587  0.006969   2.410978  2.962209  124.807254  47.614820   4.417567  11.965690  42.935428
t4469   7.308621  38.366658   0.702597  24.857289  0.708654  0.006969   2.410928  2.962377  124.808767  47.615899   4.416596  11.967151  42.929081
t4470   7.308725  38.367211   0.702568  24.857675  0.708722  0.006969   2.410877  2.962546  124.810280  47.616978   4.415625  11.968611  42.922736
t4471   7.308828  38.367764   0.702540  24.858060  0.708789  0.006969   2.410826  2.962714  124.811791  47.618056   4.414655  11.970071  42.916394
t4472   7.308931  38.368317   0.702511  24.858445  0.708856  0.006969   2.410775  2.962882  124.813302  47.619134   4.413686  11.971531  42.910055
t4473   7.309034  38.368870   0.702482  24.858830  0.708923  0.006968   2.410724  2.963050  124.814811  47.620212   4.412717  11.972990  42.903717
t4474   7.309137  38.369423   0.702453  24.859214  0.708991  0.006968   2.410674  2.963218  124.816319  47.621289   4.411749  11.974448  42.897383
t4475   7.309240  38.369976   0.702425  24.859598  0.709058  0.006968   2.410623  2.963386  124.817827  47.622366   4.410781  11.975906  42.891051
t4476   7.309343  38.370528   0.702396  24.859982  0.709125  0.006968   2.410572  2.963554  124.819333  47.623443   4.409814  11.977364  42.884721
t4477   7.309446  38.371081   0.702368  24.860365  0.709192  0.006968   2.410521  2.963722  124.820838  47.624519   4.408848  11.978821  42.878394
t4478   7.309549  38.371633   0.702339  24.860748  0.709260  0.006968   2.410471  2.963890  124.822342  47.625595   4.407882  11.980278  42.872070
t4479   7.309652  38.372186   0.702310  24.861131  0.709327  0.006968   2.410420  2.964058  124.823845  47.626670   4.406917  11.981734  42.865748
t4480   7.309755  38.372738   0.702282  24.861513  0.709394  0.006967   2.410369  2.964226  124.825347  47.627746   4.405952  11.983190  42.859428
t4481   7.309858  38.373290   0.702253  24.861895  0.709461  0.006967   2.410319  2.964394  124.826848  47.628820   4.404988  11.984646  42.853112
t4482   7.309961  38.373841   0.702225  24.862277  0.709528  0.006967   2.410268  2.964562  124.828348  47.629895   4.404024  11.986101  42.846797
t4483   7.310063  38.374393   0.702196  24.862658  0.709596  0.006967   2.410218  2.964730  124.829847  47.630969   4.403061  11.987555  42.840485
t4484   7.310166  38.374945   0.702168  24.863039  0.709663  0.006967   2.410167  2.964897  124.831345  47.632043   4.402099  11.989009  42.834176
t4485   7.310269  38.375496   0.702139  24.863419  0.709730  0.006967   2.410116  2.965065  124.832842  47.633116   4.401137  11.990463  42.827869
t4486   7.310371  38.376048   0.702111  24.863799  0.709797  0.006967   2.410066  2.965232  124.834338  47.634189   4.400176  11.991916  42.821565
t4487   7.310474  38.376599   0.702083  24.864179  0.709864  0.006966   2.410015  2.965400  124.835832  47.635262   4.399215  11.993369  42.815263
t4488   7.310576  38.377150   0.702054  24.864559  0.709931  0.006966   2.409965  2.965568  124.837326  47.636334   4.398255  11.994822  42.808964
t4489   7.310679  38.377701   0.702026  24.864938  0.709999  0.006966   2.409914  2.965735  124.838819  47.637406   4.397296  11.996274  42.802667
t4490   7.310781  38.378252   0.701998  24.865316  0.710066  0.006966   2.409864  2.965902  124.840311  47.638478   4.396337  11.997725  42.796373
t4491   7.310884  38.378802   0.701969  24.865695  0.710133  0.006966   2.409813  2.966070  124.841801  47.639549   4.395379  11.999176  42.790081
t4492   7.310986  38.379353   0.701941  24.866073  0.710200  0.006966   2.409763  2.966237  124.843291  47.640620   4.394421  12.000627  42.783792
t4493   7.311088  38.379904   0.701913  24.866451  0.710267  0.006966   2.409712  2.966404  124.844779  47.641691   4.393464  12.002077  42.777505
t4494   7.311191  38.380454   0.701885  24.866828  0.710335  0.006965   2.409662  2.966572  124.846267  47.642761   4.392507  12.003527  42.771221
t4495   7.311293  38.381004   0.701857  24.867205  0.710402  0.006965   2.409611  2.966739  124.847754  47.643831   4.391551  12.004976  42.764939
t4496   7.311395  38.381554   0.701828  24.867582  0.710469  0.006965   2.409561  2.966906  124.849239  47.644901   4.390596  12.006425  42.758660
t4497   7.311497  38.382104   0.701800  24.867958  0.710536  0.006965   2.409510  2.967073  124.850724  47.645970   4.389641  12.007874  42.752383
t4498   7.311599  38.382654   0.701772  24.868334  0.710603  0.006965   2.409460  2.967240  124.852207  47.647039   4.388686  12.009322  42.746109
