           S_ALK        S_I       S_ND       S_NH      S_NO       S_O        S_S      X_BA        X_BH        X_I       X_ND        X_P        X_S
t13464  6.760558  39.963062   3.179897  20.597260  7.374185  1.892146   6.657817  3.943007  158.736674  50.804895   2.622409  10.578632  15.581744
t13465  6.760556  39.963074   3.179897  20.597227  7.374209  1.892146   6.657814  3.943019  158.736646  50.804928   2.622400  10.578676  15.581679
t13466  6.760553  39.963086   3.179896  20.597194  7.374234  1.892146   6.657810  3.943030  158.736617  50.804960   2.622390  10.578720  15.581614
t13467  6.760551  39.963098   3.179896  20.597161  7.374258  1.892146   6.657807  3.943042  158.736589  50.804992   2.622380  10.578764  15.581549
t13468  6.760549  39.963110   3.179896  20.597128  7.374282  1.892146   6.657803  3.943054  158.736560  50.805024   2.622371  10.578808  15.581484
t13469  6.760546  39.963122   3.179896  20.597095  7.374307  1.892146   6.657799  3.943066  158.736532  50.805056   2.622361  10.578852  15.581419
t13470  6.760544  39.963134   3.179896  20.597062  7.374331  1.892146   6.657796  3.943077  158.736503  50.805089   2.622352  10.578896  15.581354
t13471  6.760542  39.963147   3.179896  20.597029  7.374356  1.892146   6.657792  3.943089  158.736475  50.805121   2.622342  10.578940  15.581290
t13472  6.760539  39.963159   3.179896  20.596996  7.374380  1.892146   6.657789  3.943101  158.736446  50.805153   2.622333  10.578984  15.581225
t13473  6.760537  39.963171   3.179896  20.596963  7.374404  1.892146   6.657785  3.943113  158.736418  50.805185   2.622323  10.579028  15.581160
t13474  6.760535  39.963183   3.179895  20.596930  7.374429  1.892146   6.657782  3.943125  158.736390  50.805217   2.622314  10.579072  15.581095
t13475  6.760532  39.963195   3.179895  20.596897  7.374453  1.892145   6.657778  3.943136  158.736361  50.805249   2.622304  10.579116  15.581030
t13476  6.760530  39.963207   3.179895  20.596864  7.374477  1.892145   6.657775  3.943148  158.736333  50.805281   2.622295  10.579159  15.580965
t13477  6.760528  39.963219   3.179895  20.596831  7.374502  1.892145   6.657771  3.943160  158.736304  50.805313   2.622285  10.579203  15.580901
t13478  6.760525  39.963231   3.179895  20.596798  7.374526  1.892145   6.657768  3.943172  158.736276  50.805345   2.622276  10.579247  15.580836
t13479  6.760523  39.963243   3.179895  20.596765  7.374550  1.892145   6.657764  3.943183  158.736248  50.805377   2.622266  10.579291  15.580771
t13480  6.760521  39.963255   3.179895  20.596732  7.374575  1.892145   6.657760  3.943195  158.736219  50.805409   2.622256  10.579335  15.580706
t13481  6.760518  39.963267   3.179894  20.596700  7.374599  1.892145   6.657757  3.943207  158.736191  50.805442   2.622247  10.579378  15.580642
t13482  6.760516  39.963279   3.179894  20.596667  7.374623  1.892145   6.657753  3.943219  158.736162  50.805474   2.622237  10.579422  15.580577
t13483  6.760514  39.963291   3.179894  20.596634  7.374647  1.892145   6.657750  3.943230  158.736134  50.805506   2.622228  10.579466  15.580512
t13484  6.760511  39.963303   3.179894  20.596601  7.374672  1.892145   6.657746  3.943242  158.736106  50.805538   2.622218  10.579510  15.580448
t13485  6.760509  39.963316   3.179894  20.596568  7.374696  1.892145   6.657743  3.943254  158.736077  50.805570   2.622209  10.579553  15.580383
t13486  6.760507  39.963328   3.179894  20.596535  7.374720  1.892145   6.657739  3.943266  158.736049  50.805602   2.622199  10.579597  15.580318
t13487  6.760504  39.963340   3.179894  20.596502  7.374745  1.892145   6.657736  3.943277  158.736021  50.805634   2.622190  10.579641  15.580254
t13488  6.760502  39.963352   3.179894  20.596470  7.374769  1.892145   6.657732  3.943289  158.735993  50.805665   2.622180  10.579684  15.580189
t13489  6.760500  39.963364   3.179893  20.596437  7.374793  1.892145   6.657729  3.943301  158.735964  50.805697   2.622171  10.579728  15.580125
t13490  6.760497  39.963376   3.179893  20.596404  7.374817  1.892145   6.657725  3.943313  158.735936  50.805729   2.622161  10.579772  15.580060
t13491  6.760495  39.963388   3.179893  20.596371  7.374842  1.892145   6.657722  3.943324  158.735908  50.805761   2.622152  10.579815  15.579996
t13492  6.760493  39.963400   3.179893  20.596338  7.374866  1.892145   6.657718  3.943336  158.735879  50.805793   2.622142  10.579859  15.579931
t13493  6.760490  39.963412   3.179893  20.596305  7.374890  1.892144   6.657715  3.943348  158.735851  50.805825   2.622133  10.579902  15.579867
t13494  6.760488  39.963424   3.179893  20.596273  7.374914  1.892144   6.657711  3.943359  158.735823  50.805857   2.622123  10.579946  15.579802
t13495  6.760486  39.963436   3.179893  20.596240  7.374939  1.892144   6.657707  3.943371  158.735795  50.805889   2.622114  10.579990  15.579738
t13496  6.760483  39.963448   3.179893  20.596207  7.374963  1.892144   6.657704  3.943383  158.735767  50.805921   2.622104  10.580033  15.579673
t13497  6.760481  39.963460   3.179892  20.596174  7.374987  1.892144   6.657700  3.943395  158.735738  50.805953   2.622095  10.580077  15.579609
t13498  6.760479  39.963472   3.179892  20.596141  7.375011  1.892144   6.657697  3.943406  158.735710  50.805985   2.622086  10.580120  15.579545
t13499  6.760477  39.963484   3.179892  20.596109  7.375035  1.892144   6.657693  3.943418  158.735682  50.806016   2.622076  10.580164  15.579480
t13500  6.760474  39.963496   3.179892  20.596076  7.375059  1.892144   6.657690  3.943430  158.735654  50.806048   2.622067  10.580207  15.579416
t13501  6.760472  39.963508   3.179892  20.596043  7.375084  1.892144   6.657686  3.943441  158.735626  50.806080   2.622057  10.580251  15.579352
t13502  6.760470  39.963520   3.179892  20.596010  7.375108  1.892144   6.657683  3.943453  158.735598  50.806112   2.622048  10.580294  15.579287
t13503  6.760467  39.963532   3.179892  20.595978  7.375132  1.892144   6.657679  3.943465  158.735569  50.806144   2.622038  10.580338  15.579223
t13504  6.760465  39.963544   3.179892  20.595945  7.375156  1.892144   6.657676  3.943476  158.735541  50.806175   2.622029  10.580381  15.579159
t13505  6.760463  39.963556   3.179891  20.595912  7.375180  1.892144   6.657672  3.943488  158.735513  50.806207   2.622019  10.580424  15.579095
t13506  6.760460  39.963567   3.179891  20.595879  7.375204  1.892144   6.657669  3.943500  158.735485  50.806239   2.622010  10.580468  15.579030
t13507  6.760458  39.963579   3.179891  20.595847  7.375229  1.892144   6.657665  3.943511  158.735457  50.806271   2.622000  10.580511  15.578966
t13508  6.760456  39.963591   3.179891  20.595814  7.375253  1.892144   6.657662  3.943523  158.735429  50.806303   2.621991  10.580555  15.578902
t13509  6.760453  39.963603   3.179891  20.595781  7.375277  1.892144   6.657658  3.943535  158.735401  50.806334   2.621982  10.580598  15.578838
t13510  6.760451  39.963615   3.179891  20.595748  7.375301  1.892144   6.657655  3.943546  158.735373  50.806366   2.621972  10.580641  15.578774
t13511  6.760449  39.963627   3.179891  20.595716  7.375325  1.892143   6.657651  3.943558  158.735345  50.806398   2.621963  10.580685  15.578710
t13512  6.760446  39.963639   3.179890  20.595683  7.375349  1.892143   6.657648  3.943570  158.735317  50.806430   2.621953  10.580728  15.578645
t13513  6.760444  39.963651   3.179890  20.595650  7.375373  1.892143   6.657644  3.943581  158.735289  50.806461   2.621944  10.580771  15.578581
t13514  6.760442  39.963663   3.179890  20.595618  7.375397  1.892143   6.657641  3.943593  158.735261  50.806493   2.621934  10.580815  15.578517
t13515  6.760439  39.963675   3.179890  20.595585  7.375421  1.892143   6.657637  3.943605  158.735233  50.806525   2.621925  10.580858  15.578453
t13516  6.760437  39.963687   3.179890  20.595552  7.375446  1.892143   6.657634  3.943616  158.735205  50.806556   2.621916  10.580901  15.578389
t13517  6.760435  39.963699   3.179890  20.595520  7.375470  1.892143   6.657630  3.943628  158.735177  50.806588   2.621906  10.580944  15.578325
t13518  6.760432  39.963711   3.179890  20.595487  7.375494  1.892143   6.657627  3.943640  158.735149  50.806620   2.621897  10.580988  15.578261
t13519  6.760430  39.963723   3.179890  20.595454  7.375518  1.892143   6.657623  3.943651  158.735121  50.806651   2.621887  10.581031  15.578197
t13520  6.760428  39.963734   3.179889  20.595422  7.375542  1.892143   6.657620  3.943663  158.735093  50.806683   2.621878  10.581074  15.578133
t13521  6.760425  39.963746   3.179889  20.595389  7.375566  1.892143   6.657616  3.943675  158.735065  50.806714   2.621869  10.581117  15.578069
t13522  6.760423  39.963758   3.179889  20.595356  7.375590  1.892143   6.657613  3.943686  158.735037  50.806746   2.621859  10.581160  15.578005
t13523  6.760421  39.963770   3.179889  20.595324  7.375614  1.892143   6.657609  3.943698  158.735009  50.806778   2.621850  10.581204  15.577942
t13524  6.760418  39.963782   3.179889  20.595291  7.375638  1.892143   6.657606  3.943709  158.734981  50.806809   2.621840  10.581247  15.577878
t13525  6.760416  39.963794   3.179889  20.595259  7.375662  1.892143   6.657602  3.943721  158.734953  50.806841   2.621831  10.581290  15.577814
t13526  6.760414  39.963806   3.179889  20.595226  7.375686  1.892143   6.657599  3.943733  158.734925  50.806872   2.621822  10.581333  15.577750
t13527  6.760412  39.963818   3.179889  20.595193  7.375710  1.892143   6.657595  3.943744  158.734897  50.806904   2.621812  10.581376  15.577686
t13528  6.760409  39.963829   3.179888  20.595161  7.375734  1.892143   6.657592  3.943756  158.734870  50.806936   2.621803  10.581419  15.577622
t13529  6.760407  39.963841   3.179888  20.595128  7.375758  1.892143   6.657588  3.943767  158.734842  50.806967   2.621793  10.581462  15.577559
t13530  6.760405  39.963853   3.179888  20.595096  7.375782  1.892142   6.657585  3.943779  158.734814  50.806999   2.621784  10.581505  15.577495
t13531  6.760402  39.963865   3.179888  20.595063  7.375806  1.892142   6.657581  3.943791  158.734786  50.807030   2.621775  10.581548  15.577431
t13532  6.760400  39.963877   3.179888  20.595030  7.375830  1.892142   6.657578  3.943802  158.734758  50.807062   2.621765  10.581591  15.577368
t13533  6.760398  39.963889   3.179888  20.594998  7.375854  1.892142   6.657574  3.943814  158.734730  50.807093   2.621756  10.581634  15.577304
t13534  6.760395  39.963901   3.179888  20.594965  7.375878  1.892142   6.657571  3.943825  158.734703  50.807125   2.621747  10.581678  15.577240
t13535  6.760393  39.963912   3.179887  20.594933  7.375902  1.892142   6.657567  3.943837  158.734675  50.807156   2.621737  10.581721  15.577177
t13536  6.760391  39.963924   3.179887  20.594900  7.375926  1.892142   6.657564  3.943849  158.734647  50.807188   2.621728  10.581763  15.577113
t13537  6.760388  39.963936   3.179887  20.594868  7.375950  1.892142   6.657560  3.943860  158.734619  50.807219   2.621718  10.581806  15.577049
t13538  6.760386  39.963948   3.179887  20.594835  7.375974  1.892142   6.657557  3.943872  158.734591  50.807250   2.621709  10.581849  15.576986
t13539  6.760384  39.963960   3.179887  20.594803  7.375998  1.892142   6.657553  3.943883  158.734564  50.807282   2.621700  10.581892  15.576922
t13540  6.760381  39.963972   3.179887  20.594770  7.376022  1.892142   6.657550  3.943895  158.734536  50.807313   2.621690  10.581935  15.576859
t13541  6.760379  39.963983   3.179887  20.594737  7.376046  1.892142   6.657546  3.943906  158.734508  50.807345   2.621681  10.581978  15.576795
t13542  6.760377  39.963995   3.179887  20.594705  7.376069  1.892142   6.657543  3.943918  158.734480  50.807376   2.621672  10.582021  15.576731
t13543  6.760375  39.964007   3.179886  20.594672  7.376093  1.892142   6.657540  3.943930  158.734453  50.807407   2.621662  10.582064  15.576668
t13544  6.760372  39.964019   3.179886  20.594640  7.376117  1.892142   6.657536  3.943941  158.734425  50.807439   2.621653  10.582107  15.576605
t13545  6.760370  39.964031   3.179886  20.594607  7.376141  1.892142   6.657533  3.943953  158.734397  50.807470   2.621644  10.582150  15.576541
t13546  6.760368  39.964042   3.179886  20.594575  7.376165  1.892142   6.657529  3.943964  158.734370  50.807502   2.621634  10.582193  15.576478
t13547  6.760365  39.964054   3.179886  20.594543  7.376189  1.892142   6.657526  3.943976  158.734342  50.807533   2.621625  10.582235  15.576414
t13548  6.760363  39.964066   3.179886  20.594510  7.376213  1.892141   6.657522  3.943987  158.734314  50.807564   2.621616  10.582278  15.576351
t13549  6.760361  39.964078   3.179886  20.594478  7.376237  1.892141   6.657519  3.943999  158.734287  50.807596   2.621606  10.582321  15.576287
t13550  6.760358  39.964090   3.179886  20.594445  7.376261  1.892141   6.657515  3.944010  158.734259  50.807627   2.621597  10.582364  15.576224
t13551  6.760356  39.964101   3.179885  20.594413  7.376284  1.892141   6.657512  3.944022  158.734231  50.807658   2.621588  10.582407  15.576161
t13552  6.760354  39.964113   3.179885  20.594380  7.376308  1.892141   6.657508  3.944033  158.734204  50.807690   2.621578  10.582449  15.576097
t13553  6.760351  39.964125   3.179885  20.594348  7.376332  1.892141   6.657505  3.944045  158.734176  50.807721   2.621569  10.582492  15.576034
t13554  6.760349  39.964137   3.179885  20.594315  7.376356  1.892141   6.657501  3.944057  158.734149  50.807752   2.621560  10.582535  15.575971
t13555  6.760347  39.964148   3.179885  20.594283  7.376380  1.892141   6.657498  3.944068  158.734121  50.807783   2.621550  10.582578  15.575908
t13556  6.760344  39.964160   3.179885  20.594250  7.376404  1.892141   6.657494  3.944080  158.734093  50.807815   2.621541  10.582620  15.575844
t13557  6.760342  39.964172   3.179885  20.594218  7.376428  1.892141   6.657491  3.944091  158.734066  50.807846   2.621532  10.582663  15.575781
t13558  6.760340  39.964184   3.179885  20.594186  7.376451  1.892141   6.657488  3.944103  158.734038  50.807877   2.621523  10.582706  15.575718
t13559  6.760338  39.964195   3.179884  20.594153  7.376475  1.892141   6.657484  3.944114  158.734011  50.807908   2.621513  10.582748  15.575655
t13560  6.760335  39.964207   3.179884  20.594121  7.376499  1.892141   6.657481  3.944126  158.733983  50.807940   2.621504  10.582791  15.575591
t13561  6.760333  39.964219   3.179884  20.594088  7.376523  1.892141   6.657477  3.944137  158.733956  50.807971   2.621495  10.582834  15.575528
t13562  6.760331  39.964230   3.179884  20.594056  7.376547  1.892141   6.657474  3.944149  158.733928  50.808002   2.621485  10.582876  15.575465
t13563  6.760328  39.964242   3.179884  20.594024  7.376570  1.892141   6.657470  3.944160  158.733901  50.808033   2.621476  10.582919  15.575402
t13564  6.760326  39.964254   3.179884  20.593991  7.376594  1.892141   6.657467  3.944172  158.733873  50.808064   2.621467  10.582961  15.575339
t13565  6.760324  39.964266   3.179884  20.593959  7.376618  1.892141   6.657463  3.944183  158.733846  50.808096   2.621457  10.583004  15.575276
t13566  6.760321  39.964277   3.179884  20.593927  7.376642  1.892140   6.657460  3.944195  158.733818  50.808127   2.621448  10.583047  15.575213
t13567  6.760319  39.964289   3.179883  20.593894  7.376665  1.892140   6.657456  3.944206  158.733791  50.808158   2.621439  10.583089  15.575150
t13568  6.760317  39.964301   3.179883  20.593862  7.376689  1.892140   6.657453  3.944218  158.733763  50.808189   2.621430  10.583132  15.575087
t13569  6.760315  39.964312   3.179883  20.593830  7.376713  1.892140   6.657450  3.944229  158.733736  50.808220   2.621420  10.583174  15.575024
t13570  6.760312  39.964324   3.179883  20.593797  7.376737  1.892140   6.657446  3.944241  158.733708  50.808251   2.621411  10.583217  15.574961
t13571  6.760310  39.964336   3.179883  20.593765  7.376760  1.892140   6.657443  3.944252  158.733681  50.808282   2.621402  10.583259  15.574898
t13572  6.760308  39.964348   3.179883  20.593733  7.376784  1.892140   6.657439  3.944263  158.733654  50.808313   2.621393  10.583302  15.574835
t13573  6.760305  39.964359   3.179883  20.593700  7.376808  1.892140   6.657436  3.944275  158.733626  50.808344   2.621383  10.583344  15.574772
t13574  6.760303  39.964371   3.179882  20.593668  7.376832  1.892140   6.657432  3.944286  158.733599  50.808376   2.621374  10.583387  15.574709
t13575  6.760301  39.964383   3.179882  20.593636  7.376855  1.892140   6.657429  3.944298  158.733571  50.808407   2.621365  10.583429  15.574646
t13576  6.760298  39.964394   3.179882  20.593603  7.376879  1.892140   6.657425  3.944309  158.733544  50.808438   2.621356  10.583471  15.574583
t13577  6.760296  39.964406   3.179882  20.593571  7.376903  1.892140   6.657422  3.944321  158.733517  50.808469   2.621346  10.583514  15.574520
t13578  6.760294  39.964418   3.179882  20.593539  7.376926  1.892140   6.657419  3.944332  158.733489  50.808500   2.621337  10.583556  15.574458
t13579  6.760291  39.964429   3.179882  20.593506  7.376950  1.892140   6.657415  3.944344  158.733462  50.808531   2.621328  10.583599  15.574395
t13580  6.760289  39.964441   3.179882  20.593474  7.376974  1.892140   6.657412  3.944355  158.733435  50.808562   2.621319  10.583641  15.574332
t13581  6.760287  39.964453   3.179882  20.593442  7.376997  1.892140   6.657408  3.944367  158.733407  50.808593   2.621309  10.583683  15.574269
t13582  6.760285  39.964464   3.179881  20.593410  7.377021  1.892140   6.657405  3.944378  158.733380  50.808624   2.621300  10.583726  15.574207
t13583  6.760282  39.964476   3.179881  20.593377  7.377045  1.892140   6.657401  3.944389  158.733353  50.808655   2.621291  10.583768  15.574144
t13584  6.760280  39.964487   3.179881  20.593345  7.377068  1.892140   6.657398  3.944401  158.733325  50.808686   2.621282  10.583810  15.574081
t13585  6.760278  39.964499   3.179881  20.593313  7.377092  1.892139   6.657394  3.944412  158.733298  50.808717   2.621272  10.583853  15.574018
t13586  6.760275  39.964511   3.179881  20.593281  7.377116  1.892139   6.657391  3.944424  158.733271  50.808748   2.621263  10.583895  15.573956
t13587  6.760273  39.964522   3.179881  20.593248  7.377139  1.892139   6.657388  3.944435  158.733244  50.808779   2.621254  10.583937  15.573893
t13588  6.760271  39.964534   3.179881  20.593216  7.377163  1.892139   6.657384  3.944447  158.733216  50.808810   2.621245  10.583980  15.573830
t13589  6.760269  39.964546   3.179881  20.593184  7.377187  1.892139   6.657381  3.944458  158.733189  50.808840   2.621236  10.584022  15.573768
t13590  6.760266  39.964557   3.179880  20.593152  7.377210  1.892139   6.657377  3.944469  158.733162  50.808871   2.621226  10.584064  15.573705
t13591  6.760264  39.964569   3.179880  20.593120  7.377234  1.892139   6.657374  3.944481  158.733135  50.808902   2.621217  10.584106  15.573643
t13592  6.760262  39.964580   3.179880  20.593087  7.377257  1.892139   6.657370  3.944492  158.733107  50.808933   2.621208  10.584148  15.573580
t13593  6.760259  39.964592   3.179880  20.593055  7.377281  1.892139   6.657367  3.944504  158.733080  50.808964   2.621199  10.584191  15.573518
t13594  6.760257  39.964604   3.179880  20.593023  7.377305  1.892139   6.657364  3.944515  158.733053  50.808995   2.621190  10.584233  15.573455
t13595  6.760255  39.964615   3.179880  20.592991  7.377328  1.892139   6.657360  3.944526  158.733026  50.809026   2.621180  10.584275  15.573393
t13596  6.760252  39.964627   3.179880  20.592959  7.377352  1.892139   6.657357  3.944538  158.732999  50.809057   2.621171  10.584317  15.573330
t13597  6.760250  39.964638   3.179880  20.592926  7.377375  1.892139   6.657353  3.944549  158.732972  50.809087   2.621162  10.584359  15.573268
t13598  6.760248  39.964650   3.179879  20.592894  7.377399  1.892139   6.657350  3.944561  158.732944  50.809118   2.621153  10.584401  15.573205
t13599  6.760246  39.964662   3.179879  20.592862  7.377422  1.892139   6.657346  3.944572  158.732917  50.809149   2.621144  10.584444  15.573143
t13600  6.760243  39.964673   3.179879  20.592830  7.377446  1.892139   6.657343  3.944583  158.732890  50.809180   2.621134  10.584486  15.573080
t13601  6.760241  39.964685   3.179879  20.592798  7.377470  1.892139   6.657340  3.944595  158.732863  50.809211   2.621125  10.584528  15.573018
t13602  6.760239  39.964696   3.179879  20.592766  7.377493  1.892139   6.657336  3.944606  158.732836  50.809242   2.621116  10.584570  15.572956
t13603  6.760236  39.964708   3.179879  20.592733  7.377517  1.892138   6.657333  3.944618  158.732809  50.809272   2.621107  10.584612  15.572893
t13604  6.760234  39.964719   3.179879  20.592701  7.377540  1.892138   6.657329  3.944629  158.732782  50.809303   2.621098  10.584654  15.572831
t13605  6.760232  39.964731   3.179879  20.592669  7.377564  1.892138   6.657326  3.944640  158.732755  50.809334   2.621089  10.584696  15.572769
t13606  6.760229  39.964743   3.179878  20.592637  7.377587  1.892138   6.657323  3.944652  158.732728  50.809365   2.621079  10.584738  15.572706
t13607  6.760227  39.964754   3.179878  20.592605  7.377611  1.892138   6.657319  3.944663  158.732701  50.809395   2.621070  10.584780  15.572644
t13608  6.760225  39.964766   3.179878  20.592573  7.377634  1.892138   6.657316  3.944674  158.732674  50.809426   2.621061  10.584822  15.572582
t13609  6.760223  39.964777   3.179878  20.592541  7.377658  1.892138   6.657312  3.944686  158.732647  50.809457   2.621052  10.584864  15.572519
t13610  6.760220  39.964789   3.179878  20.592509  7.377681  1.892138   6.657309  3.944697  158.732620  50.809488   2.621043  10.584906  15.572457
t13611  6.760218  39.964800   3.179878  20.592477  7.377705  1.892138   6.657306  3.944708  158.732592  50.809518   2.621034  10.584948  15.572395
t13612  6.760216  39.964812   3.179878  20.592445  7.377728  1.892138   6.657302  3.944720  158.732565  50.809549   2.621024  10.584990  15.572333
t13613  6.760213  39.964823   3.179878  20.592412  7.377752  1.892138   6.657299  3.944731  158.732538  50.809580   2.621015  10.585032  15.572271
t13614  6.760211  39.964835   3.179877  20.592380  7.377775  1.892138   6.657295  3.944742  158.732512  50.809610   2.621006  10.585074  15.572209
t13615  6.760209  39.964846   3.179877  20.592348  7.377799  1.892138   6.657292  3.944754  158.732485  50.809641   2.620997  10.585115  15.572146
t13616  6.760207  39.964858   3.179877  20.592316  7.377822  1.892138   6.657288  3.944765  158.732458  50.809672   2.620988  10.585157  15.572084
t13617  6.760204  39.964869   3.179877  20.592284  7.377846  1.892138   6.657285  3.944776  158.732431  50.809702   2.620979  10.585199  15.572022
t13618  6.760202  39.964881   3.179877  20.592252  7.377869  1.892138   6.657282  3.944788  158.732404  50.809733   2.620970  10.585241  15.571960
t13619  6.760200  39.964892   3.179877  20.592220  7.377892  1.892138   6.657278  3.944799  158.732377  50.809763   2.620960  10.585283  15.571898
t13620  6.760197  39.964904   3.179877  20.592188  7.377916  1.892138   6.657275  3.944810  158.732350  50.809794   2.620951  10.585325  15.571836
t13621  6.760195  39.964915   3.179877  20.592156  7.377939  1.892138   6.657271  3.944822  158.732323  50.809825   2.620942  10.585367  15.571774
t13622  6.760193  39.964927   3.179876  20.592124  7.377963  1.892137   6.657268  3.944833  158.732296  50.809855   2.620933  10.585408  15.571712
t13623  6.760191  39.964938   3.179876  20.592092  7.377986  1.892137   6.657265  3.944844  158.732269  50.809886   2.620924  10.585450  15.571650
t13624  6.760188  39.964950   3.179876  20.592060  7.378010  1.892137   6.657261  3.944856  158.732242  50.809916   2.620915  10.585492  15.571588
t13625  6.760186  39.964961   3.179876  20.592028  7.378033  1.892137   6.657258  3.944867  158.732215  50.809947   2.620906  10.585534  15.571526
t13626  6.760184  39.964973   3.179876  20.591996  7.378056  1.892137   6.657254  3.944878  158.732189  50.809978   2.620897  10.585575  15.571464
t13627  6.760181  39.964984   3.179876  20.591964  7.378080  1.892137   6.657251  3.944890  158.732162  50.810008   2.620888  10.585617  15.571402
t13628  6.760179  39.964996   3.179876  20.591932  7.378103  1.892137   6.657248  3.944901  158.732135  50.810039   2.620878  10.585659  15.571340
t13629  6.760177  39.965007   3.179875  20.591900  7.378126  1.892137   6.657244  3.944912  158.732108  50.810069   2.620869  10.585701  15.571279
t13630  6.760175  39.965019   3.179875  20.591868  7.378150  1.892137   6.657241  3.944924  158.732081  50.810100   2.620860  10.585742  15.571217
t13631  6.760172  39.965030   3.179875  20.591836  7.378173  1.892137   6.657238  3.944935  158.732054  50.810130   2.620851  10.585784  15.571155
t13632  6.760170  39.965041   3.179875  20.591804  7.378197  1.892137   6.657234  3.944946  158.732028  50.810161   2.620842  10.585826  15.571093
t13633  6.760168  39.965053   3.179875  20.591772  7.378220  1.892137   6.657231  3.944957  158.732001  50.810191   2.620833  10.585867  15.571031
t13634  6.760165  39.965064   3.179875  20.591740  7.378243  1.892137   6.657227  3.944969  158.731974  50.810222   2.620824  10.585909  15.570970
t13635  6.760163  39.965076   3.179875  20.591708  7.378267  1.892137   6.657224  3.944980  158.731947  50.810252   2.620815  10.585951  15.570908
t13636  6.760161  39.965087   3.179875  20.591677  7.378290  1.892137   6.657221  3.944991  158.731920  50.810282   2.620806  10.585992  15.570846
t13637  6.760159  39.965099   3.179874  20.591645  7.378313  1.892137   6.657217  3.945002  158.731894  50.810313   2.620797  10.586034  15.570784
t13638  6.760156  39.965110   3.179874  20.591613  7.378337  1.892137   6.657214  3.945014  158.731867  50.810343   2.620788  10.586075  15.570723
t13639  6.760154  39.965121   3.179874  20.591581  7.378360  1.892137   6.657210  3.945025  158.731840  50.810374   2.620778  10.586117  15.570661
t13640  6.760152  39.965133   3.179874  20.591549  7.378383  1.892136   6.657207  3.945036  158.731814  50.810404   2.620769  10.586158  15.570599
t13641  6.760149  39.965144   3.179874  20.591517  7.378407  1.892136   6.657204  3.945048  158.731787  50.810435   2.620760  10.586200  15.570538
t13642  6.760147  39.965156   3.179874  20.591485  7.378430  1.892136   6.657200  3.945059  158.731760  50.810465   2.620751  10.586241  15.570476
t13643  6.760145  39.965167   3.179874  20.591453  7.378453  1.892136   6.657197  3.945070  158.731733  50.810495   2.620742  10.586283  15.570415
t13644  6.760143  39.965178   3.179874  20.591421  7.378476  1.892136   6.657194  3.945081  158.731707  50.810526   2.620733  10.586324  15.570353
t13645  6.760140  39.965190   3.179873  20.591389  7.378500  1.892136   6.657190  3.945093  158.731680  50.810556   2.620724  10.586366  15.570291
t13646  6.760138  39.965201   3.179873  20.591358  7.378523  1.892136   6.657187  3.945104  158.731653  50.810586   2.620715  10.586407  15.570230
t13647  6.760136  39.965213   3.179873  20.591326  7.378546  1.892136   6.657183  3.945115  158.731627  50.810617   2.620706  10.586449  15.570168
t13648  6.760133  39.965224   3.179873  20.591294  7.378569  1.892136   6.657180  3.945126  158.731600  50.810647   2.620697  10.586490  15.570107
t13649  6.760131  39.965235   3.179873  20.591262  7.378593  1.892136   6.657177  3.945138  158.731573  50.810677   2.620688  10.586532  15.570045
t13650  6.760129  39.965247   3.179873  20.591230  7.378616  1.892136   6.657173  3.945149  158.731547  50.810708   2.620679  10.586573  15.569984
t13651  6.760127  39.965258   3.179873  20.591198  7.378639  1.892136   6.657170  3.945160  158.731520  50.810738   2.620670  10.586615  15.569922
t13652  6.760124  39.965270   3.179873  20.591166  7.378662  1.892136   6.657167  3.945171  158.731494  50.810768   2.620661  10.586656  15.569861
t13653  6.760122  39.965281   3.179872  20.591135  7.378686  1.892136   6.657163  3.945182  158.731467  50.810799   2.620652  10.586697  15.569800
t13654  6.760120  39.965292   3.179872  20.591103  7.378709  1.892136   6.657160  3.945194  158.731441  50.810829   2.620643  10.586739  15.569738
t13655  6.760118  39.965304   3.179872  20.591071  7.378732  1.892136   6.657156  3.945205  158.731414  50.810859   2.620634  10.586780  15.569677
t13656  6.760115  39.965315   3.179872  20.591039  7.378755  1.892136   6.657153  3.945216  158.731387  50.810889   2.620625  10.586821  15.569615
t13657  6.760113  39.965326   3.179872  20.591007  7.378779  1.892136   6.657150  3.945227  158.731361  50.810920   2.620616  10.586863  15.569554
t13658  6.760111  39.965338   3.179872  20.590976  7.378802  1.892136   6.657146  3.945239  158.731334  50.810950   2.620607  10.586904  15.569493
t13659  6.760108  39.965349   3.179872  20.590944  7.378825  1.892135   6.657143  3.945250  158.731308  50.810980   2.620598  10.586945  15.569431
t13660  6.760106  39.965360   3.179872  20.590912  7.378848  1.892135   6.657140  3.945261  158.731281  50.811010   2.620589  10.586987  15.569370
t13661  6.760104  39.965372   3.179871  20.590880  7.378871  1.892135   6.657136  3.945272  158.731255  50.811040   2.620579  10.587028  15.569309
t13662  6.760102  39.965383   3.179871  20.590848  7.378894  1.892135   6.657133  3.945283  158.731228  50.811071   2.620570  10.587069  15.569248
t13663  6.760099  39.965394   3.179871  20.590817  7.378918  1.892135   6.657130  3.945295  158.731202  50.811101   2.620561  10.587110  15.569186
t13664  6.760097  39.965406   3.179871  20.590785  7.378941  1.892135   6.657126  3.945306  158.731175  50.811131   2.620552  10.587152  15.569125
t13665  6.760095  39.965417   3.179871  20.590753  7.378964  1.892135   6.657123  3.945317  158.731149  50.811161   2.620543  10.587193  15.569064
