              S_ALK           S_I         S_ND          S_NH         S_NO       S_O           S_S        X_BA         X_BH          X_I         X_ND          X_P          X_S
t13831  6994.644755   37118.55537   634.340377  23256.418305   960.448307  6.149924   2101.058422  276.631449  9912.830842  3299.874256   161.842243  1060.736748  1748.823381
t13832  6994.644722  37118.582729   634.340895  23256.376884   960.463093  6.149912   2101.053057  276.632631  9912.834496  3299.878228   161.840691   1060.74167   1748.80779
t13833  6994.644688  37118.610079   634.341412  23256.335468   960.477875    6.1499   2101.047695  276.633812  9912.838149  3299.882198   161.839139  1060.746589  1748.792205
t13834  6994.644653   37118.63742    634.34193  23256.294057   960.492653  6.149888   2101.042334  276.634993    9912.8418  3299.886168   161.837588  1060.751508  1748.776624
t13835  6994.644618  37118.664752   634.342447  23256.252651   960.507428  6.149876   2101.036975  276.636174  9912.845451  3299.890135   161.836038  1060.756425  1748.761047
t13836  6994.644582  37118.692075   634.342965   23256.21125   960.522199  6.149864   2101.031618  276.637354  9912.849101  3299.894102   161.834488   1060.76134  1748.745476
t13837  6994.644546  37118.719389   634.343482  23256.169854   960.536967  6.149852   2101.026263  276.638534   9912.85275  3299.898067   161.832938  1060.766253  1748.729909
t13838  6994.644509  37118.746694      634.344  23256.128463   960.551731  6.149841    2101.02091  276.639714  9912.856399  3299.902031   161.831389  1060.771165  1748.714346
t13839  6994.644471   37118.77399   634.344517  23256.087077   960.566492  6.149829   2101.015558  276.640894  9912.860046  3299.905994    161.82984  1060.776075  1748.698788
t13840  6994.644432  37118.801277   634.345034  23256.045697   960.581249  6.149817   2101.010208  276.642073  9912.863693  3299.909955   161.828292  1060.780984  1748.683235
t13841  6994.644393  37118.828555   634.345551  23256.004321   960.596002  6.149805    2101.00486  276.643252  9912.867339  3299.913915   161.826744  1060.785891  1748.667687
t13842  6994.644353  37118.855825   634.346068   23255.96295   960.610752  6.149793   2100.999514   276.64443  9912.870984  3299.917874   161.825197  1060.790797  1748.652143
t13843  6994.644312  37118.883085   634.346586  23255.921585   960.625499  6.149781   2100.994169  276.645608  9912.874628  3299.921832    161.82365  1060.795701  1748.636604
t13844  6994.644271  37118.910337   634.347103  23255.880224   960.640241  6.149769   2100.988827  276.646786  9912.878271  3299.925788   161.822104  1060.800603  1748.621069
t13845  6994.644229  37118.937579    634.34762  23255.838869   960.654981  6.149757   2100.983486  276.647964  9912.881914  3299.929743   161.820558  1060.805504  1748.605539
t13846  6994.644186  37118.964813   634.348137  23255.797518   960.669716  6.149746   2100.978147  276.649141  9912.885555  3299.933696   161.819012  1060.810403  1748.590014
t13847  6994.644143  37118.992038   634.348653  23255.756173   960.684448  6.149734   2100.972809  276.650318  9912.889196  3299.937649   161.817467  1060.815301  1748.574493
t13848  6994.644099  37119.019254    634.34917  23255.714833   960.699177  6.149722   2100.967474  276.651495  9912.892836    3299.9416   161.815923  1060.820197  1748.558977
t13849  6994.644054  37119.046461   634.349687  23255.673498   960.713902   6.14971    2100.96214  276.652671  9912.896475   3299.94555   161.814379  1060.825091  1748.543466
t13850  6994.644009  37119.073659   634.350204  23255.632167   960.728623  6.149698   2100.956808  276.653847  9912.900113  3299.949498   161.812835  1060.829984  1748.527959
t13851  6994.643963  37119.100848    634.35072  23255.590842   960.743341  6.149686   2100.951478  276.655022  9912.903751  3299.953445   161.811292  1060.834876  1748.512457
t13852  6994.643916  37119.128028   634.351237  23255.549522   960.758056  6.149675    2100.94615  276.656198  9912.907387  3299.957391   161.809749  1060.839765   1748.49696
t13853  6994.643869    37119.1552   634.351753  23255.508207   960.772766  6.149663   2100.940823  276.657373  9912.911023  3299.961336   161.808207  1060.844653  1748.481467
t13854   6994.64382  37119.182362    634.35227  23255.466897   960.787474  6.149651   2100.935498  276.658547  9912.914657  3299.965279   161.806665   1060.84954  1748.465978
t13855  6994.643772  37119.209516   634.352786  23255.425592   960.802177  6.149639   2100.930175  276.659722  9912.918291  3299.969221   161.805124  1060.854425  1748.450495
t13856  6994.643722   37119.23666   634.353303  23255.384292   960.816878  6.149627   2100.924854  276.660896  9912.921925  3299.973162   161.803583  1060.859308  1748.435016
t13857  6994.643672  37119.263796   634.353819  23255.342997   960.831574  6.149615   2100.919535   276.66207  9912.925557  3299.977101   161.802043   1060.86419  1748.419541
t13858  6994.643621  37119.290923   634.354335  23255.301708   960.846267  6.149604   2100.914217  276.663243  9912.929188  3299.981039   161.800503   1060.86907  1748.404072
t13859   6994.64357  37119.318041   634.354852  23255.260423   960.860957  6.149592   2100.908901  276.664416  9912.932819  3299.984976   161.798964  1060.873949  1748.388607
t13860  6994.643518  37119.345151   634.355368  23255.219143   960.875643   6.14958   2100.903587  276.665589  9912.936449  3299.988912   161.797425  1060.878826  1748.373146
t13861  6994.643465  37119.372251   634.355884  23255.177869   960.890325  6.149568   2100.898275  276.666761  9912.940078  3299.992846   161.795886  1060.883701   1748.35769
t13862  6994.643411  37119.399343     634.3564  23255.136599   960.905004  6.149556   2100.892964  276.667934  9912.943706  3299.996779   161.794348  1060.888575  1748.342239
t13863  6994.643357  37119.426425   634.356916  23255.095335   960.919679  6.149545   2100.887656  276.669106  9912.947333  3300.000711   161.792811  1060.893447  1748.326792
t13864  6994.643302  37119.453499   634.357432  23255.054075   960.934351  6.149533   2100.882349  276.670277  9912.950959  3300.004641   161.791273  1060.898318   1748.31135
t13865  6994.643246  37119.480564   634.357948  23255.012821   960.949019  6.149521   2100.877043  276.671448  9912.954585  3300.008571   161.789737  1060.903187  1748.295913
t13866   6994.64319   37119.50762   634.358464  23254.971572   960.963684  6.149509    2100.87174  276.672619  9912.958209  3300.012498   161.788201  1060.908055   1748.28048
t13867  6994.643133  37119.534667    634.35898  23254.930328   960.978345  6.149497   2100.866438   276.67379  9912.961833  3300.016425   161.786665   1060.91292  1748.265051
t13868  6994.643076  37119.561706   634.359495  23254.889088   960.993003  6.149486   2100.861139   276.67496  9912.965456   3300.02035    161.78513  1060.917785  1748.249628
t13869  6994.643018  37119.588735   634.360011  23254.847854   961.007657  6.149474    2100.85584   276.67613  9912.969079  3300.024274   161.783595  1060.922648  1748.234209
t13870  6994.642959  37119.615756   634.360527  23254.806625   961.022307  6.149462   2100.850544    276.6773    9912.9727  3300.028197    161.78206  1060.927509  1748.218794
t13871  6994.642899  37119.642768   634.361042  23254.765402   961.036954   6.14945    2100.84525  276.678469   9912.97632  3300.032119   161.780526  1060.932368  1748.203384
t13872  6994.642839  37119.669771   634.361558  23254.724183   961.051598  6.149438   2100.839957  276.679638   9912.97994  3300.036039   161.778993  1060.937227  1748.187979
t13873  6994.642778  37119.696765   634.362073  23254.682969   961.066238  6.149427   2100.834666  276.680807  9912.983559  3300.039958    161.77746  1060.942083  1748.172578
t13874  6994.642716  37119.723751   634.362589   23254.64176   961.080874  6.149415   2100.829377  276.681975  9912.987177  3300.043875   161.775928  1060.946938  1748.157182
t13875  6994.642654  37119.750727   634.363104  23254.600557   961.095507  6.149403   2100.824089  276.683143  9912.990794  3300.047792   161.774395  1060.951791  1748.141791
t13876  6994.642591  37119.777695   634.363619  23254.559358   961.110136  6.149391   2100.818804  276.684311   9912.99441  3300.051707   161.772864  1060.956643  1748.126404
t13877  6994.642528  37119.804654   634.364134  23254.518165   961.124762   6.14938    2100.81352  276.685478  9912.998026  3300.055621   161.771333  1060.961493  1748.111022
t13878  6994.642463  37119.831604    634.36465  23254.476976   961.139384  6.149368   2100.808238  276.686645   9913.00164  3300.059533   161.769802  1060.966342  1748.095644
t13879  6994.642398  37119.858545   634.365165  23254.435793   961.154003  6.149356   2100.802957  276.687812  9913.005254  3300.063445   161.768272  1060.971189  1748.080271
t13880  6994.642333  37119.885478    634.36568  23254.394615   961.168618  6.149344   2100.797679  276.688979  9913.008867  3300.067354   161.766742  1060.976034  1748.064902
t13881  6994.642266  37119.912402   634.366195  23254.353442   961.183229  6.149333   2100.792402  276.690145  9913.012479  3300.071263   161.765213  1060.980878  1748.049538
t13882    6994.6422  37119.939317    634.36671  23254.312274   961.197838  6.149321   2100.787127  276.691311   9913.01609  3300.075171   161.763684  1060.985721  1748.034179
t13883  6994.642132  37119.966223   634.367225  23254.271111   961.212442  6.149309   2100.781853  276.692476  9913.019701  3300.079077   161.762155  1060.990561  1748.018824
t13884  6994.642064   37119.99312    634.36774  23254.229953   961.227043  6.149297   2100.776582  276.693642   9913.02331  3300.082982   161.760627  1060.995401  1748.003474
t13885  6994.641995  37120.020008   634.368254    23254.1888   961.241641  6.149286   2100.771312  276.694807  9913.026919  3300.086885     161.7591  1061.000238  1747.988128
t13886  6994.641925  37120.046888   634.368769  23254.147653   961.256235  6.149274   2100.766044  276.695971  9913.030527  3300.090788   161.757573  1061.005074  1747.972787
t13887  6994.641855  37120.073759   634.369284   23254.10651   961.270825  6.149262   2100.760778  276.697135  9913.034134  3300.094689   161.756046  1061.009909  1747.957451
t13888  6994.641784  37120.100621   634.369798  23254.065372   961.285412   6.14925   2100.755513  276.698299   9913.03774  3300.098588    161.75452  1061.014742  1747.942119
t13889  6994.641712  37120.127475   634.370313   23254.02424   961.299995  6.149239   2100.750251  276.699463  9913.041345  3300.102487   161.752995  1061.019573  1747.926792
t13890   6994.64164  37120.154319   634.370828  23253.983113   961.314575  6.149227    2100.74499  276.700626   9913.04495  3300.106384   161.751469  1061.024403  1747.911469
t13891  6994.641567  37120.181155   634.371342   23253.94199   961.329152  6.149215   2100.739731   276.70179  9913.048554   3300.11028   161.749945  1061.029231  1747.896151
t13892  6994.641494  37120.207982   634.371856  23253.900873   961.343725  6.149204   2100.734473  276.702952  9913.052157  3300.114175    161.74842  1061.034058  1747.880837
t13893   6994.64142    37120.2348   634.372371  23253.859761   961.358294  6.149192   2100.729217  276.704115  9913.055759  3300.118068   161.746897  1061.038883  1747.865528
t13894  6994.641345   37120.26161   634.372885  23253.818654    961.37286   6.14918   2100.723963  276.705277   9913.05936   3300.12196   161.745373  1061.043706  1747.850224
t13895  6994.641269  37120.288411   634.373399  23253.777552   961.387422  6.149169   2100.718711  276.706439   9913.06296  3300.125851    161.74385  1061.048528  1747.834924
t13896  6994.641193  37120.315203   634.373914  23253.736455   961.401981  6.149157   2100.713461    276.7076   9913.06656  3300.129741   161.742328  1061.053349  1747.819628
t13897  6994.641116  37120.341986   634.374428  23253.695364   961.416536  6.149145   2100.708212  276.708761  9913.070158  3300.133629   161.740806  1061.058167  1747.804338
t13898  6994.641038   37120.36876   634.374942  23253.654277   961.431088  6.149133   2100.702965  276.709922  9913.073756  3300.137516   161.739284  1061.062985  1747.789051
t13899   6994.64096  37120.395526   634.375456  23253.613196   961.445636  6.149122    2100.69772  276.711083  9913.077353  3300.141402   161.737763    1061.0678   1747.77377
t13900  6994.640881  37120.422283    634.37597  23253.572119    961.46018   6.14911   2100.692477  276.712243  9913.080949  3300.145286   161.736243  1061.072615  1747.758493
t13901  6994.640802  37120.449031   634.376484  23253.531048   961.474722  6.149098   2100.687235  276.713403  9913.084545   3300.14917   161.734722  1061.077427   1747.74322
t13902  6994.640722  37120.475771   634.376997  23253.489982   961.489259  6.149087   2100.681995  276.714562  9913.088139  3300.153052   161.733203  1061.082238  1747.727952
t13903  6994.640641  37120.502502   634.377511  23253.448921   961.503793  6.149075   2100.676757  276.715722  9913.091733  3300.156932   161.731683  1061.087048  1747.712689
t13904   6994.64056  37120.529224   634.378025  23253.407865   961.518324  6.149063   2100.671521  276.716881  9913.095326  3300.160812   161.730165  1061.091856   1747.69743
t13905  6994.640477  37120.555937   634.378539  23253.366814   961.532851  6.149052   2100.666286  276.718039  9913.098918   3300.16469   161.728646  1061.096662  1747.682175
t13906  6994.640395  37120.582642   634.379052  23253.325768   961.547375   6.14904   2100.661053  276.719198  9913.102509  3300.168567   161.727128  1061.101467  1747.666925
t13907  6994.640311  37120.609337   634.379566  23253.284727   961.561895  6.149028   2100.655822  276.720356  9913.106099  3300.172443   161.725611   1061.10627   1747.65168
t13908  6994.640227  37120.636024   634.380079  23253.243691   961.576411  6.149017   2100.650593  276.721513  9913.109689  3300.176317   161.724094  1061.111072   1747.63644
t13909  6994.640142  37120.662703   634.380593  23253.202661   961.590924  6.149005   2100.645365  276.722671  9913.113278   3300.18019   161.722577  1061.115872  1747.621203
t13910  6994.640057  37120.689373   634.381106  23253.161636   961.605434  6.148993   2100.640139  276.723828  9913.116865  3300.184062   161.721061   1061.12067  1747.605972
t13911  6994.639971  37120.716034    634.38162  23253.120615    961.61994  6.148982   2100.634915  276.724985  9913.120452  3300.187933   161.719546  1061.125467  1747.590745
t13912  6994.639884  37120.742686   634.382133    23253.0796   961.634442   6.14897   2100.629693  276.726141  9913.124039  3300.191802    161.71803  1061.130263  1747.575522
t13913  6994.639797  37120.769329   634.382646   23253.03859   961.648941  6.148958   2100.624472  276.727297  9913.127624   3300.19567   161.716516  1061.135057  1747.560304
t13914  6994.639709  37120.795964   634.383159  23252.997585   961.663437  6.148947   2100.619253  276.728453  9913.131208  3300.199537   161.715001  1061.139849  1747.545091
t13915   6994.63962   37120.82259   634.383672  23252.956585   961.677929  6.148935   2100.614036  276.729609  9913.134792  3300.203402   161.713488   1061.14464  1747.529882
t13916  6994.639531  37120.849208   634.384186  23252.915591   961.692417  6.148924   2100.608821  276.730764  9913.138375  3300.207267   161.711974  1061.149429  1747.514677
t13917  6994.639441  37120.875816   634.384699  23252.874601   961.706902  6.148912   2100.603607  276.731919  9913.141957   3300.21113   161.710461  1061.154217  1747.499477
t13918   6994.63935  37120.902417   634.385211  23252.833616   961.721384    6.1489   2100.598395  276.733074  9913.145538  3300.214991   161.708949  1061.159003  1747.484282
t13919  6994.639259  37120.929008   634.385724  23252.792637   961.735862  6.148889   2100.593185  276.734228  9913.149119  3300.218852   161.707437  1061.163787  1747.469091
t13920  6994.639167  37120.955591   634.386237  23252.751663   961.750336  6.148877   2100.587976  276.735382  9913.152698  3300.222711   161.705925   1061.16857  1747.453905
t13921  6994.639075  37120.982165    634.38675  23252.710694   961.764807  6.148865    2100.58277  276.736536  9913.156277  3300.226569   161.704414  1061.173352  1747.438723
t13922  6994.638982   37121.00873   634.387263  23252.669729   961.779274  6.148854   2100.577565  276.737689  9913.159855  3300.230426   161.702904  1061.178132  1747.423546
t13923  6994.638888  37121.035286   634.387775  23252.628771   961.793738  6.148842   2100.572361  276.738842  9913.163432  3300.234281   161.701393   1061.18291  1747.408373
t13924  6994.638793  37121.061834   634.388288  23252.587817   961.808199  6.148831    2100.56716  276.739995  9913.167008  3300.238136   161.699884  1061.187687  1747.393205
t13925  6994.638698  37121.088374   634.388801  23252.546868   961.822656  6.148819    2100.56196  276.741147  9913.170583  3300.241988   161.698374  1061.192462  1747.378041
t13926  6994.638602  37121.114904   634.389313  23252.505924   961.837109  6.148807   2100.556762  276.742299  9913.174158   3300.24584   161.696866  1061.197236  1747.362882
t13927  6994.638506  37121.141426   634.389825  23252.464986   961.851559  6.148796   2100.551566  276.743451  9913.177732  3300.249691   161.695357  1061.202008  1747.347728
t13928  6994.638409   37121.16794   634.390338  23252.424053   961.866006  6.148784   2100.546371  276.744603  9913.181304   3300.25354   161.693849  1061.206779  1747.332578
t13929  6994.638311  37121.194444    634.39085  23252.383124   961.880449  6.148773   2100.541178  276.745754  9913.184877  3300.257388   161.692342  1061.211548  1747.317432
t13930  6994.638213   37121.22094   634.391362  23252.342201   961.894888  6.148761   2100.535987  276.746905  9913.188448  3300.261234   161.690835  1061.216316  1747.302291
t13931  6994.638114  37121.247427   634.391875  23252.301283   961.909324  6.148749   2100.530798  276.748055  9913.192018   3300.26508   161.689328  1061.221082  1747.287154
t13932  6994.638014  37121.273906   634.392387  23252.260371   961.923757  6.148738    2100.52561  276.749206  9913.195588  3300.268924   161.687822  1061.225846  1747.272022
t13933  6994.637914  37121.300376   634.392899  23252.219463   961.938186  6.148726   2100.520424  276.750356  9913.199156  3300.272767   161.686316  1061.230609  1747.256895
t13934  6994.637813  37121.326838   634.393411   23252.17856   961.952611  6.148715    2100.51524  276.751505  9913.202724  3300.276608   161.684811   1061.23537  1747.241772
t13935  6994.637711   37121.35329   634.393923  23252.137663   961.967033  6.148703   2100.510058  276.752654  9913.206292  3300.280449   161.683306   1061.24013  1747.226653
t13936  6994.637609  37121.379734   634.394435   23252.09677   961.981452  6.148691   2100.504877  276.753804  9913.209858  3300.284288   161.681802  1061.244888  1747.211539
t13937  6994.637506   37121.40617   634.394947  23252.055883   961.995867   6.14868   2100.499698  276.754952  9913.213423  3300.288126   161.680298  1061.249645   1747.19643
t13938  6994.637403  37121.432597   634.395458  23252.015001   962.010278  6.148668   2100.494521  276.756101  9913.216988  3300.291962   161.678795    1061.2544  1747.181325
t13939  6994.637299  37121.459015    634.39597  23251.974124   962.024686  6.148657   2100.489345  276.757249  9913.220552  3300.295798   161.677292  1061.259154  1747.166224
t13940  6994.637194  37121.485424   634.396482  23251.933252   962.039091  6.148645   2100.484172  276.758397  9913.224115  3300.299632   161.675789  1061.263906  1747.151128
t13941  6994.637088  37121.511825   634.396994  23251.892386   962.053492  6.148634   2100.478999  276.759544  9913.227677  3300.303465   161.674287  1061.268657  1747.136036
t13942  6994.636982  37121.538218   634.397505  23251.851524   962.067889  6.148622   2100.473829  276.760691  9913.231238  3300.307296   161.672785  1061.273406  1747.120949
t13943  6994.636876  37121.564601   634.398017  23251.810668   962.082283  6.148611    2100.46866  276.761838  9913.234799  3300.311127   161.671284  1061.278153  1747.105867
t13944  6994.636768  37121.590976   634.398528  23251.769816   962.096674  6.148599   2100.463494  276.762985  9913.238358  3300.314956   161.669783  1061.282899  1747.090789
t13945   6994.63666  37121.617343   634.399039   23251.72897   962.111061  6.148587   2100.458328  276.764131  9913.241917  3300.318784   161.668283  1061.287644  1747.075715
t13946  6994.636552  37121.643701   634.399551  23251.688129   962.125445  6.148576   2100.453165  276.765277  9913.245475   3300.32261   161.666783  1061.292386  1747.060646
t13947  6994.636443   37121.67005   634.400062  23251.647293   962.139825  6.148564   2100.448003  276.766422  9913.249032  3300.326436   161.665284  1061.297128  1747.045582
t13948  6994.636333  37121.696391   634.400573  23251.606463   962.154202  6.148553   2100.442843  276.767568  9913.252589   3300.33026   161.663785  1061.301868  1747.030522
t13949  6994.636222  37121.722723   634.401085  23251.565637   962.168575  6.148541   2100.437685  276.768713  9913.256144  3300.334083   161.662286  1061.306606  1747.015466
t13950  6994.636111  37121.749046   634.401596  23251.524816   962.182944   6.14853   2100.432528  276.769857  9913.259699  3300.337904   161.660788  1061.311343  1747.000415
t13951  6994.635999  37121.775361   634.402107  23251.484001   962.197311  6.148518   2100.427373  276.771002  9913.263253  3300.341725   161.659291  1061.316078  1746.985368
t13952  6994.635887  37121.801667   634.402618  23251.443191   962.211673  6.148507    2100.42222  276.772146  9913.266806  3300.345544   161.657794  1061.320811  1746.970326
t13953  6994.635774  37121.827965   634.403129  23251.402386   962.226033  6.148495   2100.417069   276.77329  9913.270358  3300.349362   161.656297  1061.325544  1746.955288
t13954   6994.63566  37121.854254   634.403639  23251.361586   962.240388  6.148484   2100.411919  276.774433  9913.273909  3300.353178   161.654801  1061.330274  1746.940255
t13955  6994.635546  37121.880535    634.40415  23251.320791   962.254741  6.148472   2100.406771  276.775576   9913.27746  3300.356994   161.653305  1061.335003  1746.925227
t13956  6994.635431  37121.906806   634.404661  23251.280002    962.26909  6.148461   2100.401625  276.776719   9913.28101  3300.360808    161.65181  1061.339731  1746.910202
t13957  6994.635315   37121.93307   634.405172  23251.239217   962.283435  6.148449    2100.39648  276.777862  9913.284559  3300.364621   161.650315  1061.344457  1746.895183
t13958  6994.635199  37121.959325   634.405682  23251.198438   962.297777  6.148438   2100.391338  276.779004  9913.288107  3300.368433    161.64882  1061.349181  1746.880167
t13959  6994.635082  37121.985571   634.406193  23251.157664   962.312115  6.148426   2100.386196  276.780146  9913.291654  3300.372243   161.647326  1061.353904  1746.865156
t13960  6994.634965  37122.011808   634.406704  23251.116895    962.32645  6.148415   2100.381057  276.781288  9913.295201  3300.376052   161.645833  1061.358626   1746.85015
t13961  6994.634846  37122.038038   634.407214  23251.076131   962.340782  6.148403   2100.375919  276.782429  9913.298746   3300.37986   161.644339  1061.363345  1746.835148
t13962  6994.634728  37122.064258   634.407724  23251.035372    962.35511  6.148392   2100.370783   276.78357  9913.302291  3300.383667   161.642847  1061.368064  1746.820151
t13963  6994.634608   37122.09047   634.408235  23250.994618   962.369434   6.14838   2100.365649  276.784711  9913.305835  3300.387472   161.641355  1061.372781  1746.805158
t13964  6994.634488  37122.116673   634.408745   23250.95387   962.383755  6.148369   2100.360516  276.785851  9913.309378  3300.391276   161.639863  1061.377496  1746.790169
t13965  6994.634368  37122.142868   634.409255  23250.913127   962.398073  6.148357   2100.355386  276.786991  9913.312921  3300.395079   161.638371   1061.38221  1746.775185
t13966  6994.634246  37122.169055   634.409765  23250.872389   962.412387  6.148346   2100.350256  276.788131  9913.316462  3300.398881   161.636881  1061.386922  1746.760206
t13967  6994.634125  37122.195232   634.410276  23250.831656   962.426697  6.148334   2100.345129   276.78927  9913.320003  3300.402682    161.63539  1061.391633  1746.745231
t13968  6994.634002  37122.221401   634.410786  23250.790928   962.441005  6.148323   2100.340003  276.790409  9913.323543  3300.406481     161.6339  1061.396342   1746.73026
t13969  6994.633879  37122.247562   634.411296  23250.750205   962.455308  6.148311   2100.334879  276.791548  9913.327082  3300.410279   161.632411  1061.401049  1746.715294
t13970  6994.633755  37122.273714   634.411806  23250.709488   962.469609    6.1483   2100.329757  276.792687   9913.33062  3300.414076   161.630921  1061.405755  1746.700332
t13971  6994.633631  37122.299858   634.412315  23250.668775   962.483905  6.148288   2100.324636  276.793825  9913.334158  3300.417871   161.629433   1061.41046  1746.685375
t13972  6994.633506  37122.325993   634.412825  23250.628068   962.498199  6.148277   2100.319517  276.794963  9913.337694  3300.421665   161.627945  1061.415163  1746.670422
t13973   6994.63338  37122.352119   634.413335  23250.587366   962.512488  6.148265     2100.3144  276.796101   9913.34123  3300.425458   161.626457  1061.419865  1746.655474
t13974  6994.633254  37122.378237   634.413845  23250.546669   962.526775  6.148254   2100.309285  276.797238  9913.344765   3300.42925   161.624969  1061.424565   1746.64053
t13975  6994.633127  37122.404347   634.414354  23250.505977   962.541058  6.148243   2100.304171  276.798375  9913.348299  3300.433041   161.623483  1061.429263  1746.625591
t13976  6994.632999  37122.430448   634.414864  23250.465291   962.555337  6.148231   2100.299059  276.799512  9913.351833   3300.43683   161.621996   1061.43396  1746.610656
t13977  6994.632871   37122.45654   634.415374  23250.424609   962.569613   6.14822   2100.293948  276.800648  9913.355365  3300.440618    161.62051  1061.438656  1746.595725
t13978  6994.632742  37122.482624   634.415883  23250.383933   962.583886  6.148208    2100.28884  276.801784  9913.358897  3300.444405   161.619025   1061.44335  1746.580799
t13979  6994.632613    37122.5087   634.416392  23250.343262   962.598155  6.148197   2100.283733   276.80292  9913.362428  3300.448191   161.617539  1061.448042  1746.565877
t13980  6994.632483  37122.534767   634.416902  23250.302596    962.61242  6.148185   2100.278627  276.804055  9913.365958  3300.451975   161.616055  1061.452733   1746.55096
t13981  6994.632352  37122.560825   634.417411  23250.261935   962.626682  6.148174   2100.273524  276.805191  9913.369487  3300.455758   161.614571  1061.457422  1746.536047
t13982  6994.632221  37122.586875    634.41792   23250.22128   962.640941  6.148162   2100.268422  276.806326  9913.373016   3300.45954   161.613087   1061.46211  1746.521139
t13983  6994.632089  37122.612916   634.418429  23250.180629   962.655196  6.148151   2100.263321   276.80746  9913.376543  3300.463321   161.611603  1061.466796  1746.506235
t13984  6994.631957  37122.638949   634.418939  23250.139984   962.669448   6.14814   2100.258223  276.808594   9913.38007    3300.4671   161.610121  1061.471481  1746.491336
t13985  6994.631824  37122.664974   634.419448  23250.099344   962.683696  6.148128   2100.253126  276.809728  9913.383596  3300.470879   161.608638  1061.476165  1746.476441
t13986   6994.63169  37122.690989   634.419957  23250.058709   962.697941  6.148117   2100.248031  276.810862  9913.387121  3300.474656   161.607156  1061.480846   1746.46155
t13987  6994.631556  37122.716997   634.420466  23250.018079   962.712183  6.148105   2100.242938  276.811995  9913.390646  3300.478431   161.605675  1061.485527  1746.446664
t13988  6994.631421  37122.742996   634.420974  23249.977454   962.726421  6.148094   2100.237846  276.813128  9913.394169  3300.482206   161.604193  1061.490205  1746.431782
t13989  6994.631285  37122.768986   634.421483  23249.936835   962.740655  6.148083   2100.232756  276.814261  9913.397692  3300.485979   161.602713  1061.494883  1746.416905
t13990  6994.631149  37122.794968   634.421992  23249.896221   962.754886  6.148071   2100.227667  276.815394  9913.401214  3300.489751   161.601232  1061.499558  1746.402032
t13991  6994.631012  37122.820942   634.422501  23249.855612   962.769114   6.14806   2100.222581  276.816526  9913.404735  3300.493522   161.599753  1061.504232  1746.387163
t13992  6994.630874  37122.846907   634.423009  23249.815008   962.783338  6.148048   2100.217496  276.817658  9913.408255  3300.497292   161.598273  1061.508905  1746.372299
t13993  6994.630736  37122.872863   634.423518  23249.774409   962.797559  6.148037   2100.212413  276.818789  9913.411775   3300.50106   161.596794  1061.513576   1746.35744
t13994  6994.630598  37122.898811   634.424026  23249.733815   962.811776  6.148026   2100.207331   276.81992  9913.415294  3300.504827   161.595316  1061.518246  1746.342585
t13995  6994.630458  37122.924751   634.424535  23249.693227    962.82599  6.148014   2100.202251  276.821051  9913.418811  3300.508593   161.593838  1061.522914  1746.327734
t13996  6994.630318  37122.950682   634.425043  23249.652644     962.8402  6.148003   2100.197173  276.822182  9913.422329  3300.512358    161.59236  1061.527581  1746.312888
t13997  6994.630178  37122.976605   634.425552  23249.612066   962.854407  6.147991   2100.192096  276.823312  9913.425845  3300.516121   161.590883  1061.532246  1746.298046
t13998  6994.630037  37123.002519    634.42606  23249.571493    962.86861   6.14798   2100.187022  276.824442   9913.42936  3300.519883   161.589407  1061.536909  1746.283208
t13999  6994.629895  37123.028425   634.426568  23249.530925    962.88281  6.147969   2100.181948  276.825572  9913.432875  3300.523644    161.58793  1061.541572  1746.268375
t14000  6994.629753  37123.054322   634.427076  23249.490363   962.897007  6.147957   2100.176877  276.826701  9913.436389  3300.527404   161.586454  1061.546232  1746.253546
t14001   6994.62961  37123.080211   634.427584  23249.449805     962.9112  6.147946   2100.171807   276.82783  9913.439901  3300.531163   161.584979  1061.550891  1746.238722
t14002  6994.629466  37123.106092   634.428092  23249.409253    962.92539  6.147934   2100.166739  276.828959  9913.443414   3300.53492   161.583504  1061.555549  1746.223902
t14003  6994.629322  37123.131964     634.4286  23249.368706   962.939576  6.147923   2100.161673  276.830087  9913.446925  3300.538676    161.58203  1061.560205  1746.209087
t14004  6994.629177  37123.157827   634.429108  23249.328164   962.953759  6.147912   2100.156608  276.831216  9913.450436  3300.542431   161.580556  1061.564859  1746.194276
t14005  6994.629032  37123.183682   634.429616  23249.287628   962.967938    6.1479   2100.151545  276.832343  9913.453945  3300.546185   161.579082  1061.569512  1746.179469
t14006  6994.628886  37123.209529   634.430124  23249.247096   962.982114  6.147889   2100.146484  276.833471  9913.457454  3300.549937   161.577609  1061.574164  1746.164667
t14007  6994.628739  37123.235367   634.430632   23249.20657   962.996287  6.147878   2100.141424  276.834598  9913.460962  3300.553688   161.576136  1061.578814  1746.149869
t14008  6994.628592  37123.261197   634.431139  23249.166049   963.010456  6.147866   2100.136366  276.835725   9913.46447  3300.557438   161.574664  1061.583463  1746.135076
t14009  6994.628444  37123.287019   634.431647  23249.125533   963.024621  6.147855    2100.13131  276.836852  9913.467976  3300.561187   161.573192   1061.58811  1746.120287
t14010  6994.628295  37123.312832   634.432154  23249.085022   963.038783  6.147844   2100.126255  276.837978  9913.471482  3300.564934    161.57172  1061.592755  1746.105502
t14011  6994.628146  37123.338636   634.432662  23249.044517   963.052942  6.147832   2100.121202  276.839104  9913.474986  3300.568681    161.57025  1061.597399  1746.090722
