          H_grow  Han_grow        A_grow   decay_H   decay_A   Ammonia  hydro_org   hydro_N
t            NaN       NaN           NaN       NaN       NaN       NaN        NaN       NaN
t3505   0.000021  0.000273  4.631892e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3506   0.000021  0.000273  4.632133e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3507   0.000021  0.000273  4.632374e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3508   0.000021  0.000273  4.632614e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3509   0.000021  0.000273  4.632855e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3510   0.000021  0.000273  4.633096e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3511   0.000021  0.000273  4.633336e-07  0.000711  0.000004  0.000085   0.000455  0.000051
t3512   0.000021  0.000273  4.633577e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3513   0.000021  0.000273  4.633817e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3514   0.000021  0.000273  4.634057e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3515   0.000021  0.000273  4.634298e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3516   0.000021  0.000273  4.634538e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3517   0.000021  0.000273  4.634778e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3518   0.000021  0.000273  4.635018e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3519   0.000021  0.000273  4.635258e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3520   0.000021  0.000273  4.635498e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3521   0.000021  0.000273  4.635738e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3522   0.000021  0.000273  4.635978e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3523   0.000021  0.000273  4.636218e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3524   0.000021  0.000273  4.636458e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3525   0.000021  0.000273  4.636698e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3526   0.000021  0.000273  4.636937e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3527   0.000021  0.000273  4.637177e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3528   0.000021  0.000273  4.637417e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3529   0.000021  0.000273  4.637656e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3530   0.000021  0.000273  4.637896e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3531   0.000021  0.000273  4.638135e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3532   0.000021  0.000273  4.638375e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3533   0.000021  0.000273  4.638614e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3534   0.000021  0.000273  4.638853e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3535   0.000021  0.000273  4.639092e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3536   0.000021  0.000273  4.639332e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3537   0.000021  0.000273  4.639571e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3538   0.000021  0.000273  4.639810e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3539   0.000021  0.000273  4.640049e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3540   0.000021  0.000273  4.640288e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3541   0.000021  0.000273  4.640527e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3542   0.000021  0.000273  4.640766e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3543   0.000021  0.000273  4.641005e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3544   0.000021  0.000273  4.641244e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3545   0.000021  0.000273  4.641482e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3546   0.000021  0.000273  4.641721e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3547   0.000021  0.000273  4.641960e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3548   0.000021  0.000273  4.642198e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3549   0.000021  0.000273  4.642437e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3550   0.000021  0.000273  4.642675e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3551   0.000021  0.000273  4.642914e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3552   0.000021  0.000273  4.643152e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3553   0.000021  0.000273  4.643390e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3554   0.000021  0.000273  4.643629e-07  0.000711  0.000004  0.000085   0.000456  0.000051
t3555   0.000021  0.000273  4.643867e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3556   0.000021  0.000273  4.644105e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3557   0.000021  0.000273  4.644343e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3558   0.000021  0.000273  4.644581e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3559   0.000021  0.000273  4.644819e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3560   0.000021  0.000273  4.645057e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3561   0.000021  0.000273  4.645295e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3562   0.000021  0.000273  4.645533e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3563   0.000021  0.000273  4.645771e-07  0.000711  0.000004  0.000085   0.000457  0.000051
t3564   0.000021  0.000273  4.646009e-07  0.000712  0.000004  0.000085   0.000457  0.000051
t3565   0.000021  0.000273  4.646247e-07  0.000712  0.000004  0.000085   0.000457  0.000051
t3566   0.000021  0.000273  4.646484e-07  0.000712  0.000004  0.000085   0.000457  0.000051
t3567   0.000021  0.000273  4.646722e-07  0.000712  0.000004  0.000085   0.000457  0.000051
t3568   0.000021  0.000273  4.646960e-07  0.000712  0.000004  0.000085   0.000457  0.000051
t3569   0.000021  0.000274  4.647197e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3570   0.000021  0.000274  4.647435e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3571   0.000021  0.000274  4.647672e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3572   0.000021  0.000274  4.647909e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3573   0.000021  0.000274  4.648147e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3574   0.000021  0.000274  4.648384e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3575   0.000021  0.000274  4.648621e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3576   0.000021  0.000274  4.648858e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3577   0.000021  0.000274  4.649096e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3578   0.000021  0.000274  4.649333e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3579   0.000021  0.000274  4.649570e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3580   0.000021  0.000274  4.649807e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3581   0.000021  0.000274  4.650044e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3582   0.000021  0.000274  4.650280e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3583   0.000021  0.000274  4.650517e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3584   0.000021  0.000274  4.650754e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3585   0.000021  0.000274  4.650991e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3586   0.000021  0.000274  4.651227e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3587   0.000021  0.000274  4.651464e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3588   0.000021  0.000274  4.651701e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3589   0.000021  0.000274  4.651937e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3590   0.000021  0.000274  4.652174e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3591   0.000021  0.000274  4.652410e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3592   0.000021  0.000274  4.652646e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3593   0.000021  0.000274  4.652883e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3594   0.000021  0.000274  4.653119e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3595   0.000021  0.000274  4.653355e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3596   0.000021  0.000274  4.653591e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3597   0.000021  0.000274  4.653828e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3598   0.000021  0.000274  4.654064e-07  0.000712  0.000004  0.000084   0.000457  0.000051
t3599   0.000021  0.000274  4.654300e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3600   0.000021  0.000274  4.654536e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3601   0.000021  0.000274  4.654771e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3602   0.000021  0.000274  4.655007e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3603   0.000021  0.000274  4.655243e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3604   0.000021  0.000274  4.655479e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3605   0.000021  0.000274  4.655715e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3606   0.000021  0.000274  4.655950e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3607   0.000021  0.000274  4.656186e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3608   0.000021  0.000274  4.656422e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3609   0.000021  0.000274  4.656657e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3610   0.000021  0.000274  4.656893e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3611   0.000021  0.000274  4.657128e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3612   0.000021  0.000274  4.657363e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3613   0.000021  0.000274  4.657599e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3614   0.000021  0.000274  4.657834e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3615   0.000021  0.000274  4.658069e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3616   0.000021  0.000274  4.658304e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3617   0.000021  0.000274  4.658539e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3618   0.000021  0.000274  4.658774e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3619   0.000021  0.000274  4.659010e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3620   0.000021  0.000274  4.659244e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3621   0.000021  0.000274  4.659479e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3622   0.000021  0.000274  4.659714e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3623   0.000021  0.000274  4.659949e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3624   0.000021  0.000274  4.660184e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3625   0.000021  0.000274  4.660419e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3626   0.000021  0.000274  4.660653e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3627   0.000021  0.000274  4.660888e-07  0.000712  0.000004  0.000084   0.000458  0.000051
t3628   0.000021  0.000274  4.661122e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3629   0.000021  0.000274  4.661357e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3630   0.000021  0.000274  4.661591e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3631   0.000021  0.000274  4.661826e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3632   0.000021  0.000274  4.662060e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3633   0.000021  0.000274  4.662295e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3634   0.000021  0.000274  4.662529e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3635   0.000021  0.000274  4.662763e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3636   0.000021  0.000274  4.662997e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3637   0.000021  0.000274  4.663231e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3638   0.000021  0.000274  4.663465e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3639   0.000021  0.000274  4.663699e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3640   0.000021  0.000274  4.663933e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3641   0.000021  0.000274  4.664167e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3642   0.000021  0.000274  4.664401e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3643   0.000021  0.000274  4.664635e-07  0.000713  0.000004  0.000084   0.000458  0.000051
t3644   0.000021  0.000274  4.664869e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3645   0.000021  0.000274  4.665103e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3646   0.000021  0.000274  4.665336e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3647   0.000021  0.000274  4.665570e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3648   0.000021  0.000274  4.665803e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3649   0.000021  0.000274  4.666037e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3650   0.000021  0.000275  4.666270e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3651   0.000021  0.000275  4.666504e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3652   0.000021  0.000275  4.666737e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3653   0.000021  0.000275  4.666971e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3654   0.000021  0.000275  4.667204e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3655   0.000021  0.000275  4.667437e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3656   0.000021  0.000275  4.667670e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3657   0.000021  0.000275  4.667903e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3658   0.000021  0.000275  4.668136e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3659   0.000021  0.000275  4.668370e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3660   0.000021  0.000275  4.668603e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3661   0.000021  0.000275  4.668835e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3662   0.000021  0.000275  4.669068e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3663   0.000021  0.000275  4.669301e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3664   0.000021  0.000275  4.669534e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3665   0.000021  0.000275  4.669767e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3666   0.000021  0.000275  4.669999e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3667   0.000021  0.000275  4.670232e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3668   0.000021  0.000275  4.670465e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3669   0.000021  0.000275  4.670697e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3670   0.000021  0.000275  4.670930e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3671   0.000021  0.000275  4.671162e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3672   0.000021  0.000275  4.671394e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3673   0.000021  0.000275  4.671627e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3674   0.000021  0.000275  4.671859e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3675   0.000021  0.000275  4.672091e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3676   0.000021  0.000275  4.672324e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3677   0.000021  0.000275  4.672556e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3678   0.000021  0.000275  4.672788e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3679   0.000021  0.000275  4.673020e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3680   0.000021  0.000275  4.673252e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3681   0.000021  0.000275  4.673484e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3682   0.000021  0.000275  4.673716e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3683   0.000021  0.000275  4.673948e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3684   0.000021  0.000275  4.674179e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3685   0.000021  0.000275  4.674411e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3686   0.000021  0.000275  4.674643e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3687   0.000021  0.000275  4.674874e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3688   0.000021  0.000275  4.675106e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3689   0.000021  0.000275  4.675338e-07  0.000713  0.000004  0.000084   0.000459  0.000051
t3690   0.000021  0.000275  4.675569e-07  0.000713  0.000004  0.000084   0.000460  0.000051
t3691   0.000021  0.000275  4.675801e-07  0.000713  0.000004  0.000084   0.000460  0.000051
t3692   0.000021  0.000275  4.676032e-07  0.000713  0.000004  0.000084   0.000460  0.000051
t3693   0.000021  0.000275  4.676263e-07  0.000713  0.000004  0.000084   0.000460  0.000051
t3694   0.000021  0.000275  4.676495e-07  0.000714  0.000004  0.000084   0.000460  0.000051
t3695   0.000021  0.000275  4.676726e-07  0.000714  0.000004  0.000084   0.000460  0.000051
t3696   0.000021  0.000275  4.676957e-07  0.000714  0.000004  0.000084   0.000460  0.000051
t3697   0.000021  0.000275  4.677188e-07  0.000714  0.000004  0.000084   0.000460  0.000051
t3698   0.000021  0.000275  4.677419e-07  0.000714  0.000004  0.000084   0.000460  0.000051
